#{"t_start": 1678566515.6501396, "env_id": null}
r,l,t
-41.416385,655,0.400174
-2.393161,17,0.408988
-2.629575,32,0.425374
-2.726711,31,0.441257
-4.952575,83,0.48405
-10.567866,169,0.570546
-48.44914,627,0.913536
-0.474705,23,0.925274
-27.837184,359,1.108898
-38.175398,480,1.414043
-8.89348,104,1.467445
-8.754179,120,1.529106
-1.336514,19,1.538867
-2.563802,20,1.549065
-4.449116,57,1.578627
-1.240418,20,1.589234
-2.430957,43,1.611544
-0.188077,29,1.626468
-0.605177,10,1.631562
-1.179239,17,1.640266
-28.147392,381,1.843978
-26.251518,362,2.030329
-4.574019,54,2.058096
-5.701694,83,2.100713
-1.22278,15,2.108355
-11.492056,140,2.179935
-11.249304,180,2.277979
-2.278377,25,2.291066
-1.736316,25,2.303747
-6.593655,100,2.355565
-0.301533,21,2.366175
-32.068799,409,2.577126
-11.482421,152,2.655229
-19.59517,242,2.783218
-26.66238,345,2.960939
-0.369012,16,2.969243
-3.064476,29,2.984094
-2.283132,20,2.994537
-1.422828,34,3.011815
-1.796434,24,3.024128
-5.98458,71,3.060626
-53.130206,652,6.563707
-12.306222,167,6.694942
-0.242539,18,6.708905
1.260731,13,6.718851
-1.483528,30,6.742195
-1.681237,25,6.761825
-1.169091,8,6.768059
-0.300277,29,6.790355
-3.008294,50,6.82963
-1.639202,13,6.8396
-1.605346,14,6.850911
-0.824221,16,6.863368
-12.499355,168,6.99504
-20.627573,270,7.222227
-2.710164,22,7.239546
-12.040311,152,7.358714
-0.050904,26,7.378647
-0.445183,13,7.388727
-2.500963,18,7.403155
-5.589647,105,7.484786
-1.167097,14,7.495803
-8.741067,178,7.636658
-1.764135,12,7.645992
-12.61278,174,7.783353
-16.440669,268,8.007938
-2.779833,33,8.033889
-48.595533,672,8.545473
-8.013878,128,8.642261
-15.414802,231,8.821775
-1.553483,24,8.839966
-1.008847,6,8.844518
-32.242977,446,9.18271
-1.731365,21,9.198622
0.29824,27,9.218882
-27.724925,345,9.485149
-3.143442,40,9.515282
-33.491602,512,9.903052
-30.942873,404,10.211022
0.229207,17,10.228348
-10.25416,124,10.322679
-0.414177,18,10.336234
-5.518438,69,10.388885
-11.589018,150,10.503479
-0.327552,42,10.535316
-1.096107,12,10.544474
-16.399222,197,10.694409
-1.35844,19,10.70891
-1.712689,17,10.721752
-13.629637,181,10.85967
-1.027426,31,10.883121
-1.052632,13,10.893007
-1.087861,7,10.898346
-12.313237,167,11.030324
-1.930744,32,11.054712
-11.125294,140,11.160723
-1.809378,11,11.169169
-1.675683,35,11.195944
-12.791232,178,14.622903
-1.184702,16,14.635333
-0.980125,10,14.64317
-18.292773,256,14.8437
-13.923032,202,15.001596
-3.135667,36,15.030522
-20.965566,279,15.254445
-0.508531,11,15.263006
-2.124073,26,15.283341
-16.195766,274,15.497084
-1.365472,43,15.530415
-0.191469,15,15.542095
-2.213565,34,15.568544
-11.217055,184,15.712111
-2.002995,25,15.731581
0.253863,15,15.74338
-18.628684,260,15.961146
-4.895881,67,16.01366
-1.479427,20,16.029134
-4.372707,78,16.089718
-2.597062,37,16.118136
-5.629137,64,16.167464
-1.031972,30,16.190155
-3.238164,72,16.244855
-1.111267,14,16.255468
-3.967752,71,16.309378
-1.463234,27,16.329781
-4.103934,56,16.372214
-9.092687,105,16.452028
-11.557989,192,16.597555
-1.724721,12,16.606666
-7.649897,126,16.715843
-1.950458,51,16.754267
-0.153519,13,16.764038
0.409254,16,16.776016
-2.53859,20,16.791053
-1.891136,12,16.800184
-1.274321,19,16.814788
-1.948397,60,16.860213
-2.047626,40,16.890289
-0.244679,12,16.899295
-0.791335,13,16.909034
-2.487495,39,16.938719
-13.214553,219,17.10423
-8.57656,124,17.197803
-0.674456,31,17.221233
-3.657481,46,17.25588
-9.80314,162,17.378626
-5.103724,85,17.45631
-0.664102,18,17.470108
-0.667705,26,17.489801
-1.999976,12,17.498899
-2.299995,16,17.51107
-3.838059,63,17.558808
-47.976287,638,18.040451
-22.095378,302,18.275035
-2.050333,27,18.295412
-1.595538,26,18.315336
-30.113583,390,18.61259
-1.963285,15,18.624
-5.112303,74,18.680137
-1.529688,20,18.695234
-17.72854,220,18.862499
0.176336,31,18.886025
-1.771185,9,18.89291
-6.063587,73,18.953436
-1.073894,22,18.970259
-5.200725,87,19.036051
-1.715455,18,19.049666
-0.389447,15,19.061133
-3.240757,74,19.117296
-1.724429,13,19.127299
0.2871,24,19.145487
-1.474749,24,19.16379
-1.490552,47,19.199398
-1.588141,11,19.207767
-0.564957,25,19.226571
-3.073049,41,19.258059
-1.271286,16,22.569518
-2.232351,23,22.58766
-1.158863,19,22.602341
-7.908161,122,22.699741
-0.829922,31,22.724348
-1.250295,11,22.733222
-0.967635,13,22.743608
-18.902351,262,22.951125
-0.838554,11,22.959719
-9.799598,201,23.130655
-2.220664,28,23.152296
-0.953555,23,23.170031
-1.057639,27,23.191229
-2.037246,23,23.20912
-2.67232,31,23.233409
-1.632264,20,23.24905
-1.389082,17,23.262339
0.034504,20,23.277871
-1.457561,11,23.286444
-0.567155,20,23.301704
-1.518778,26,23.322082
-2.174805,59,23.367777
-5.768398,77,23.427738
-0.631005,13,23.437952
-3.06073,30,23.461192
-2.627143,40,23.492486
-2.826337,32,23.517576
-1.850249,19,23.532601
-10.867058,177,23.670006
-9.467045,117,23.760719
-2.678824,21,23.777133
-1.398863,23,23.795008
-1.987638,19,23.824746
-1.067938,15,23.836659
-6.474351,94,23.910527
-1.392086,6,23.915452
-0.755864,12,23.924836
-1.417685,10,23.932827
-2.137695,17,23.946266
-1.907087,29,23.968747
-5.933363,108,24.053076
-6.255549,86,24.119941
-1.847094,41,24.15198
-12.860555,190,24.299448
-4.620443,46,24.334419
-1.760514,11,24.342906
-2.199237,30,24.36621
