#{"t_start": 1679222405.0218933, "env_id": null}
r,l,t
-121.537552,1500,0.398967
-123.834287,1500,0.795769
-120.318446,1500,1.177549
-124.942711,1500,1.557778
-124.030926,1500,1.942514
-124.43668,1500,2.324875
-120.91858,1500,2.710078
-121.784735,1500,3.090686
-123.102101,1500,3.517933
-122.072132,1500,3.959928
-124.925553,1500,4.379543
-123.244472,1500,4.784287
-123.445524,1500,5.192157
-122.84048,1500,5.596419
-125.449986,1500,6.004843
-125.233678,1500,6.410004
-122.347658,1500,6.817529
-120.728416,1500,7.221758
-124.245877,1500,7.628536
-127.893001,1500,8.032768
-122.624215,1500,8.440538
-124.612418,1500,8.844029
-123.706566,1500,9.252849
-123.148625,1500,9.657444
-125.24556,1500,10.066333
-122.331938,1500,10.47143
-124.26338,1500,10.881322
-124.21426,1500,11.28685
-120.499159,1500,11.695385
-123.983033,1500,12.100216
-123.390182,1500,12.509772
-124.538894,1500,12.914835
-126.096529,1500,13.324714
-125.137526,1500,14.340111
-127.607243,1500,15.680305
-127.565016,1500,17.011204
-129.698734,1500,18.348237
-129.653374,1500,19.690399
-130.341625,1500,21.036683
-129.346317,1500,22.382421
-119.402213,1500,23.711385
-112.147084,1500,25.050717
-110.853374,1500,26.397651
-107.001016,1500,27.74191
-104.058567,1500,29.088046
-102.689255,1500,30.443592
-100.26928,1500,31.798845
-104.946001,1500,33.161025
-101.37459,1500,34.531076
-104.853267,1500,35.897179
-103.213502,1500,37.274429
-107.32838,1500,38.654902
-101.352115,1500,40.046661
-93.483103,1500,41.188716
-92.421977,1500,42.07127
-82.584937,1500,43.038088
-91.629707,1500,44.422879
-86.776605,1500,45.805073
-87.847068,1500,47.214265
-1.921491,21,47.23601
-84.715698,1500,48.631555
-78.643995,1500,50.026582
-82.714006,1500,51.432739
-83.237224,1500,52.824754
-81.503377,1500,53.947636
-78.76808,1500,54.843791
-18.520322,301,55.02283
-80.217508,1500,56.056944
-80.550769,1500,57.299854
-85.523972,1500,58.271845
-82.878709,1500,59.5008
-77.122678,1500,60.936367
-74.246034,1500,62.346026
-81.027282,1500,63.785567
-76.449361,1500,65.216318
-79.620699,1500,66.642482
-76.786059,1500,68.077524
-73.301454,1500,69.524337
-71.455451,1500,70.953557
-74.172135,1500,72.404988
-67.754889,1500,73.846312
-65.417173,1500,75.299437
-86.964687,1500,76.748376
-93.715889,1500,78.209406
-94.529354,1500,79.682127
-85.570121,1500,81.150638
-75.021583,1500,82.619596
-88.040317,1500,84.097603
-66.56622,1500,85.564674
-37.657883,729,86.290072
-67.367149,1500,87.764115
-72.026669,1500,89.239767
-69.68705,1500,90.712585
-9.606626,138,90.848984
-65.499129,1500,92.308646
-10.989103,240,92.546333
-67.52784,1500,94.056677
-3.298439,42,94.097516
-1.722265,28,94.124791
-67.527166,1476,95.615598
-65.398944,1500,97.145144
-24.487304,583,97.739972
-43.842311,1072,98.82493
-3.344315,72,98.897944
-12.711575,320,99.225023
-12.824673,239,99.467797
-33.614248,725,100.204526
-35.264379,977,101.193447
-11.617912,297,101.492302
-3.244579,38,101.53128
-1.696021,18,101.547484
-57.174837,1500,103.071748
-10.184068,271,103.348208
-51.419168,1500,104.887965
-4.449322,107,104.997662
