#{"t_start": 1678646486.8497653, "env_id": null}
r,l,t
-124.457635,1500,1.078759
-121.724625,1500,2.153586
-124.757269,1500,3.224405
-121.419606,1500,4.300105
-112.264319,1500,7.903774
-116.949357,1500,8.973187
-113.257183,1500,10.049416
-118.513536,1500,11.120765
-108.562029,1500,15.505065
-102.715948,1500,16.569392
-104.934526,1500,17.640674
-103.435229,1500,18.708458
-97.429186,1500,23.081505
-91.445504,1500,24.140738
-91.634546,1500,25.209803
-91.654174,1500,26.271943
-83.662957,1500,30.645983
-78.050064,1500,31.703537
-80.666005,1500,32.764374
-82.933283,1500,33.819484
-67.556327,1500,38.171455
-54.463497,1500,39.22122
-59.86475,1500,40.272339
-64.828166,1500,41.319943
-52.550219,1500,45.679532
-44.260386,1500,46.729439
-48.400782,1500,47.779368
-1.237184,59,47.820026
-46.312193,1500,48.866683
-17.233342,604,49.277462
-33.562919,1264,53.465687
-28.368339,1500,54.508898
-9.349156,534,54.871788
-18.725375,905,55.516316
-25.600858,1060,56.26909
-2.987352,110,56.360477
-2.947831,94,56.425863
-24.887202,1500,60.848412
-5.032523,427,61.158403
-4.314862,312,61.375301
-4.111815,279,61.569463
-4.668531,324,61.792392
-3.014444,272,61.995541
-14.934091,881,62.621571
-2.870805,140,62.719338
-7.28897,513,63.075424
-2.60631,59,63.107512
-1.99999,39,63.126035
-1.307859,54,63.151113
-1.897628,43,63.171157
-2.590552,90,63.223482
-6.102269,504,63.459102
-1.9514,67,63.490499
-3.794158,514,63.741009
-8.285353,422,63.938587
-1.474465,41,63.95769
-5.323665,336,64.114801
-0.026852,79,64.16203
-6.195654,439,66.549718
-7.301534,679,67.042879
-6.866062,702,67.552538
-10.172857,539,67.961224
-4.789624,252,68.142403
-6.671061,804,68.738552
-0.229763,48,68.773433
-1.241335,73,68.824981
-4.105277,201,68.970269
-1.061268,136,69.068505
-1.184421,48,69.102556
-1.243019,115,69.199819
-1.224595,34,69.223884
-10.837467,954,69.916133
-2.665411,256,70.101417
-1.598205,279,70.303373
-2.543632,318,70.534083
-6.490531,536,70.939428
-0.406473,34,74.47926
-0.49691,35,74.504443
-3.052688,200,74.648292
-0.100876,37,74.675185
0.464495,47,74.709516
-1,27,74.728886
-1.378763,157,74.842033
-0.495489,52,74.89581
-0.687303,213,75.049876
-2.858028,251,75.232491
-0.261533,34,75.257136
-1.562846,240,75.429856
-0.373875,115,75.514147
-0.245661,312,75.756957
-1.814067,59,75.799562
-0.359015,17,75.811913
-2.239344,144,75.915906
-1.329227,84,75.976244
-0.956436,28,75.996557
-0.391439,15,76.00753
-1.046404,45,76.038032
-1.899898,48,76.072645
-1.595711,62,76.117441
-1,23,76.133934
-2.072921,219,76.291737
-1.190816,36,76.317637
-1.152628,31,76.354491
-1.53466,72,76.406162
-0.932073,230,76.570825
-0.812881,99,76.641965
-0.654746,265,76.830145
-2.151441,79,76.886954
-0.996392,119,76.972294
-0.311446,34,76.996594
-1.227064,177,77.138922
-1.655248,47,77.172285
-1.095132,34,77.196748
-0.770276,113,77.277954
-1.49528,228,77.440475
-1.209346,42,77.470673
-1.260652,52,77.506011
0.601708,93,77.572728
-0.24136,126,77.664006
-1.176193,48,77.698994
-2.691498,141,77.815603
-1.435257,93,77.882337
-0.5235,51,77.918675
0.049232,19,77.932411
-0.947764,56,77.97162
-2.246924,288,78.181646
-0.625671,100,78.254204
-0.104881,237,78.426937
1.245561,113,78.50896
-0.525382,135,78.61967
-1.224564,69,78.669568
-1.673801,64,78.715548
-1.332075,50,78.751502
-1.834065,70,78.801919
-1.027011,40,78.830174
-1.505355,185,78.962544
-0.860961,85,82.590486
-0.861692,48,82.625454
-1,13,82.634818
-1.585785,57,82.676518
-1.470834,92,82.743262
-0.386989,89,82.80705
-0.503412,198,82.965745
-1.566669,94,83.03482
-2.349969,92,83.102712
-0.976857,48,83.137781
-1.094342,43,83.169724
-1.26083,43,83.201013
-1.265274,48,83.236114
-0.633046,41,83.266299
-1.397527,40,83.29554
-1.678328,68,83.345507
-1,20,83.359993
-1.805086,152,83.471825
-0.146885,60,83.515977
-2.388771,98,83.603908
-0.729954,54,83.643978
-1.088989,166,83.766431
-0.925549,107,83.844903
-1.50833,156,83.958971
1.035317,200,84.106339
-1.196261,14,84.11676
-0.517048,81,84.176746
-0.281012,105,84.253837
-0.418419,79,84.311957
-0.358941,22,84.328269
-0.491413,28,84.363459
-1.599903,43,84.395311
-0.868815,32,84.419038
-2.2055,93,84.487331
-0.403179,64,84.534038
0.292769,36,84.560492
-2.141698,207,84.712497
-0.042166,27,84.732185
-0.387478,42,84.763053
-1.137095,57,84.80487
-1.159105,191,84.944782
-0.900522,20,84.959386
-0.289694,182,85.107821
0.3712,165,85.228832
1.452737,134,85.326355
-0.352794,55,85.366911
-0.293277,31,85.389468
-1.565379,143,85.494275
-0.786778,220,85.653455
0.137574,118,85.739002
1.6872,109,85.818181
-1.199888,23,85.849118
-1.280452,42,85.879789
-1.126007,112,85.961361
-1.177423,24,85.97888
-2.282656,188,86.115671
-1.003126,73,86.169192
-2.228616,159,86.286627
-1.143915,55,86.327219
-1.928103,181,86.460301
-1.139471,54,86.499207
-1.299988,34,86.523589
-0.665696,44,86.555425
-1.245106,74,86.613034
0.138597,121,86.697753
-1.074942,114,86.779371
1.079547,82,86.838945
-1.236696,92,86.905219
