#{"t_start": 1679192126.519527, "env_id": null}
r,l,t
-21.580123,278,0.115454
-4.046068,54,0.131427
-36.057787,466,0.269133
-44.567696,577,0.467372
-1.814359,15,0.472068
-0.85455,8,0.474501
-1.70032,23,0.481339
-4.367784,56,0.497875
-0.39564,14,0.502156
-5.974426,92,0.529381
-1.587367,44,0.542528
-0.693808,8,0.544959
-1.007494,26,0.552653
-5.562252,75,0.57489
-48.982593,622,0.770847
-1.886825,23,0.777836
-0.364952,8,0.780328
-4.100296,43,0.793265
-14.54471,208,0.85526
-40.4866,495,1.006897
-6.125162,83,1.031697
-21.56711,261,1.109123
-42.943256,565,1.280121
-2.972743,40,1.291615
-0.986076,9,1.294592
-9.271606,107,1.326164
-4.374033,74,1.34802
-3.219205,64,1.367161
0.200887,14,1.371428
0.392425,12,1.375067
-13.855381,186,1.429749
-0.82236,17,1.434837
-2.493707,17,1.439981
-12.124648,182,1.494301
-2.326301,29,1.502919
-6.094385,69,1.523502
-4.148788,56,1.540166
-4.059238,52,1.555776
-7.805241,135,1.599826
-14.692512,210,1.661724
-0.794578,17,1.66701
-7.415711,107,1.698717
-1.382123,15,1.703185
-0.285037,13,1.707129
-6.759764,114,1.740782
-12.015619,159,1.78762
-8.083362,84,1.812665
-1.839256,25,1.820134
-10.888233,131,1.859129
-1.498203,27,1.87841
-11.031175,138,1.919092
0.634913,9,1.921827
-37.506882,462,2.059005
-0.702838,11,2.062355
-2.842163,30,2.071426
-4.744716,76,2.094355
-5.413189,62,2.112823
-21.179538,291,2.219224
-0.769221,13,2.223301
-1.30585,19,2.228877
-17.920389,310,2.32175
-12.131088,186,2.376921
-3.838926,48,2.391304
-17.944997,236,2.461928
-22.282238,289,2.566766
-18.457677,239,2.648199
-26.840384,340,2.764575
-3.58202,46,2.780163
-20.032999,282,2.883134
0.191347,12,2.887256
-1.196474,19,2.893649
-13.990104,165,2.950317
-7.110751,115,2.989659
-1.335747,26,2.998451
-1.261658,46,3.013757
-16.708532,223,3.090619
-31.733915,455,3.264228
-0.908366,25,3.272227
0.02919,13,3.27659
-1.99775,14,3.281275
-1.676213,23,3.288884
-8.345775,122,3.327552
-11.012828,147,3.374024
-1.785362,19,3.379963
-14.333377,195,3.441576
-8.859136,116,3.477737
0.03414,13,3.48175
-0.279067,35,3.492842
-3.660839,52,3.509475
-19.745802,245,3.593779
-2.203805,23,3.601248
-1.599951,8,3.603805
-18.391212,265,3.687898
-21.734364,269,3.772856
-20.792271,273,3.864789
-54.338601,758,4.105591
0.324698,22,4.112734
0.077719,14,4.117117
-2.66591,41,4.130282
-1.806428,17,4.135557
-10.857384,140,4.184238
-14.433972,176,4.239531
-0.734164,8,4.24213
-24.299482,341,4.349717
-1.451113,16,4.354954
-6.659536,89,4.383303
-32.84703,473,4.552638
-4.492515,79,4.577449
-12.959784,191,4.638368
-0.697954,6,4.640341
-1.654604,44,4.654182
-2.684624,53,4.671022
-2.519579,29,4.680306
-19.561662,263,4.763625
-4.671816,41,4.776821
-10.413914,120,4.814528
-19.675551,287,4.913006
-4.511996,68,4.93458
-2.741833,21,4.94122
-6.417493,125,4.980814
-0.978054,11,4.984551
-1.235173,24,4.992174
-6.137339,89,5.020088
-1.804078,10,5.023336
-1.482824,6,5.025398
-1.803034,23,5.032898
-0.436311,29,5.042076
-2.481789,18,5.047988
-7.433597,95,5.078341
-0.437817,14,5.082703
-0.831895,18,5.088445
-8.759666,125,5.125092
-9.392231,117,5.184101
-2.502198,24,5.191792
-33.353794,398,5.318247
-26.672882,387,5.439727
-1.840474,24,5.445838
-8.942621,116,5.482615
-6.559457,80,5.517483
-1.874269,46,5.532194
-9.038474,100,5.564333
-3.99597,64,5.584553
-0.145132,11,5.587825
-12.115964,161,5.63846
0.08427,30,5.647985
-19.929896,260,5.730904
-1.626362,11,5.734491
-7.909577,113,5.769684
-20.895202,277,5.868026
-16.487813,221,5.937536
-9.427702,129,5.978598
0.990438,18,5.98438
-28.226521,378,6.099938
-0.49889,23,6.107327
-4.117273,90,6.135885
-0.766737,22,6.143018
-20.68183,270,6.238979
-6.396764,107,6.27295
-7.799974,137,6.316397
-19.435773,211,6.383376
-4.938724,65,6.402089
-15.529349,219,6.471014
-37.074065,511,6.633158
-10.04084,117,6.670621
-10.41456,151,6.718622
-26.684378,329,6.831183
-5.388006,61,6.850626
0.088089,5,6.852348
-23.275376,298,6.946427
-4.278318,46,6.961274
-17.034455,223,7.031595
-21.315726,250,7.108388
-0.990925,13,7.120581
-19.173987,308,7.218143
-0.244642,12,7.222128
-12.492201,171,7.27668
-14.419889,231,7.350507
-1.450259,26,7.358753
-2.469127,32,7.368968
-2.993697,29,7.37813
-66.066892,831,7.645223
-1.974739,32,7.655281
-21.916658,277,7.73879
-6.304953,105,7.780879
-3.737273,65,7.801725
-44.263536,592,7.989079
-0.397685,7,7.991366
-1.788225,14,7.995725
-10.977498,125,8.035751
-0.173044,33,8.045461
-2.531694,25,8.050884
-3.512105,67,8.072514
-4.687653,69,8.104152
-0.491134,24,8.111756
-2.32437,19,8.117623
-0.574932,12,8.121293
-10.021841,116,8.158145
-14.321669,173,8.213336
-0.237791,20,8.219729
-38.465123,496,8.376944
-13.020594,175,8.437176
-0.570382,8,8.439758
-2.27897,17,8.44523
-4.242167,64,8.465589
-2.160794,16,8.47099
-19.274602,251,8.550886
-7.240322,117,8.587673
-14.566462,189,8.648139
-22.114231,323,8.755553
-0.701205,19,8.761606
-1.93784,18,8.767507
-32.276379,416,8.900707
-0.372254,18,8.906601
-33.588036,441,9.043959
-31.483272,419,9.186836
-0.013406,12,9.190775
-8.064688,89,9.219218
-40.321088,554,9.401631
-19.083498,237,9.47666
-1.628075,12,9.480564
-21.659186,281,9.570554
-7.032088,127,9.610678
-6.331984,90,9.639534
-0.906697,7,9.641869
0.062731,17,9.647453
-1.680829,21,9.654151
0.744879,19,9.660135
-29.306603,396,9.792593
-2.003607,29,9.801879
-1.096407,19,9.807968
-16.709848,207,9.874103
-2.0,12,9.877848
-9.450294,123,9.916925
0.366491,14,9.921435
-1.215043,32,9.931736
-34.271713,527,10.102824
-20.778529,274,10.18985
-3.119491,70,10.212102
-2.133334,18,10.217828
-1.12311,12,10.221769
-31.614131,399,10.354741
-12.497144,154,10.40329
-0.844696,25,10.41117
-0.637526,16,10.416207
-4.187785,82,10.441838
1.456935,15,10.446726
-8.786765,129,10.488085
-1.04961,11,10.491758
-4.893024,48,10.507345
-2.20761,58,10.525561
-9.83614,130,10.566731
0.576613,21,10.573508
-10.154085,131,10.615
-1.644122,10,10.618277
-3.480725,29,10.627693
-8.704439,114,10.660989
-17.936555,203,10.735149
-5.174703,71,10.757851
-4.27648,39,10.77052
-1.263351,10,10.773819
-0.384744,17,10.77944
-57.776344,800,11.041524
-3.513105,30,11.05119
-4.302206,83,11.077291
-29.98774,399,11.204154
-5.895049,92,11.23352
-12.782921,157,11.283451
-1.257784,12,11.286935
-5.529672,84,11.31113
-1.64281,13,11.315383
-40.698194,556,11.502105
-9.0794,122,11.540981
-0.59413,12,11.544894
-6.564432,79,11.570049
-24.887924,338,11.686644
-2.216707,15,11.691489
-0.877975,10,11.69498
0.004855,13,11.699197
-14.013024,215,11.767516
-5.852148,83,11.793494
-2.431802,39,11.805843
-6.475054,89,11.834428
-8.972063,121,11.873176
-2.151312,25,11.88112
-8.44028,104,11.913682
-21.361854,292,12.014599
-2.593579,35,12.025841
-3.668803,29,12.035063
-1.740561,38,12.047116
-9.740062,129,12.087859
-1.699137,39,12.100345
-0.546015,48,12.115729
-4.093676,62,12.135211
-31.44643,399,12.260658
-8.6227,115,12.305755
-9.713294,116,12.342679
-11.204979,129,12.383687
-20.23158,253,12.464705
-24.746027,351,12.575382
-18.556178,272,12.669674
-2.084755,24,12.677494
-19.317411,248,12.755986
-9.862014,133,12.79855
-18.482616,270,12.884551
-0.865942,5,12.886303
-29.972432,397,13.021344
-1.323888,45,13.035848
-1.572839,10,13.039111
-1.263697,12,13.04319
-0.010427,12,13.047177
-11.650045,161,13.098572
-60.776659,833,13.369974
-2.98045,37,13.381933
-3.720355,44,13.396158
-7.973069,91,13.42511
-39.287912,535,13.592437
0.016202,10,13.595952
-3.377809,48,13.620016
0.513712,16,13.62518
-10.806695,136,13.668505
-10.145212,140,13.713205
-7.979582,112,13.748761
-32.595718,446,13.88852
-22.274748,278,13.98579
-4.631279,60,14.005246
-3.274837,38,14.017249
-42.687989,527,14.186152
-18.777162,249,14.271837
-5.056916,108,14.306223
-19.046289,268,14.391003
-17.161627,229,14.462983
-9.956271,131,14.504325
-9.52833,160,14.551983
-37.752012,497,14.719333
-3.154396,32,14.729558
-3.105589,56,14.747253
-8.827725,135,14.790408
-0.189577,15,14.795385
-9.76984,126,14.835477
-9.691482,122,14.870546
-3.521194,39,14.883269
-2.048526,28,14.892298
-9.965817,135,14.945417
-57.498227,833,15.206817
-3.054544,27,15.21554
-2.224347,33,15.237156
-5.878738,116,15.274392
-1.865663,35,15.285477
-2.330055,24,15.293478
-2.120948,37,15.305444
-32.957542,420,15.44055
-8.416802,104,15.473863
-32.33694,414,15.612034
-8.408899,135,15.655049
-6.473725,75,15.679047
-1.288573,25,15.687154
-0.241013,12,15.691254
-26.75664,325,15.795836
-0.122326,25,15.8039
-1.83421,25,15.812211
-6.350368,77,15.836834
-2.220331,29,15.844369
-7.054011,93,15.874339
-0.601822,15,15.879219
-0.783145,32,15.894195
-17.615521,209,15.961365
-0.129368,26,15.969797
-19.992565,242,16.047917
-0.897563,11,16.051725
-35.248786,516,16.244439
-12.707859,201,16.423677
-9.452952,121,16.5335
-1.827392,15,16.545674
-0.802899,5,16.551776
-1.965797,21,16.570186
-6.301218,118,16.673463
-0.370895,17,16.690351
-4.572636,87,16.767069
-5.465019,66,16.826081
-3.716247,32,16.854666
-1.960893,40,16.891896
-0.928525,19,16.9098
-0.885653,13,16.921061
-13.912234,211,17.116805
-0.385699,26,17.139289
0.24488,16,17.154144
