#{"t_start": 1679157720.5124257, "env_id": null}
r,l,t
-6.172893,121,0.134043
-1.084662,40,0.16449
-18.561005,231,0.341596
-16.349248,220,0.510078
-1.5,6,0.514719
-0.448682,28,0.536214
-2.880684,35,0.562951
-1.678071,21,0.579062
-5.102208,67,0.630182
-0.682647,16,0.642281
-4.655163,69,0.694635
-31.862048,370,1.002821
-4.553204,57,1.046033
-5.782579,102,1.123435
-12.069845,168,1.250643
-14.23968,206,1.407817
-1.813761,16,1.419994
-1.622089,24,1.438254
-3.070082,50,1.476528
-9.462089,121,1.567726
-2.28502,18,1.581436
-0.892853,17,1.599302
-4.224716,92,1.668847
1.049482,26,1.688564
-5.612674,69,1.741146
-0.964161,10,1.748845
-23.1853,314,1.987922
-2.650438,20,2.003145
-1.989686,12,2.01231
-2.187492,25,2.031358
1.274462,17,2.044261
-2.368132,46,2.079246
-1.332466,34,2.105031
-9.565117,125,2.199778
-1.748685,25,2.218657
-1.855578,38,2.247575
-21.520071,291,2.473329
-8.099825,140,2.579538
0.774325,16,2.591519
-0.868871,18,2.605087
-29.543062,412,2.918095
-15.604736,211,3.078353
-0.465126,15,3.089749
-1.19939,26,3.109519
-6.508316,92,3.183707
-29.328144,363,3.460304
-1.112919,22,3.477048
-4.242152,45,3.511382
-21.533796,277,3.727241
-12.250424,182,3.877993
-51.639482,700,4.424811
-0.510134,29,4.446934
-2.074177,16,4.458993
-7.329757,113,4.544673
-7.337419,73,4.600854
-1.212024,13,4.611094
-11.49501,149,4.734611
-27.850037,344,8.176381
-11.592603,149,8.253207
-16.044733,206,8.359094
-0.165623,21,8.369833
-2.120509,35,8.387833
-34.828014,495,8.685754
-0.730454,26,8.70589
-9.295174,158,8.827241
-3.852803,43,8.860039
-2.092393,34,8.885728
-11.029309,147,8.997663
-17.109542,189,9.142288
-1.114134,15,9.153804
-42.636482,526,9.56165
-54.515133,767,10.190463
-3.032333,38,10.219771
-17.896951,273,10.430216
-0.423569,22,10.446999
-5.182155,71,10.502007
-6.245723,75,10.559642
1.306449,25,10.578805
-30.948543,419,10.905026
-0.622647,25,10.92418
-13.506476,181,11.069172
1.271217,35,11.098068
-3.978589,46,11.135864
-3.058357,33,11.163217
-46.596713,584,11.634242
-19.362458,248,11.824527
-1.699815,9,11.831381
-0.785208,11,11.839777
-2.395249,31,11.863299
-23.254725,312,12.101856
0.550696,21,12.118121
-1.246504,16,12.130478
-24.094904,310,12.369114
-2.829481,47,12.41382
-45.380959,616,16.372878
-2.813772,35,16.399534
-1.065782,11,16.407864
-29.534188,405,16.722734
-0.888674,9,16.729654
-1.810589,18,16.743028
-26.221827,396,17.044966
-1.041998,7,17.050192
-7.805213,88,17.117488
-1.432599,17,17.130386
-1.858592,17,17.143331
-1.986195,20,17.158366
-22.627247,317,17.405048
-5.795851,79,17.465401
-36.999487,503,17.85954
-14.948449,202,18.02439
1.033893,15,18.036719
-6.372918,80,18.102303
-1.868428,74,18.162747
-1.097566,32,18.189077
-7.119003,120,18.288024
-4.511074,62,18.333725
-3.978543,41,18.365358
0.105189,8,18.37142
-11.1187,124,18.466647
-22.25642,375,18.754431
-4.491479,60,18.800645
-12.044963,152,18.91801
-1.669983,25,18.937413
-3.099127,30,18.960524
-0.756719,10,18.968221
-46.058416,658,19.475118
-3.394616,26,19.495041
-1.718407,27,19.515624
-1.854052,12,19.524785
-29.102945,352,19.804845
-3.331808,57,19.852314
-3.027517,40,19.884717
-15.380756,207,20.054346
-3.387315,49,20.094338
-3.143343,48,20.133184
-3.00792,49,20.172767
-1.388119,23,20.191887
-0.508701,22,20.210221
-4.661482,52,20.253661
-2.496437,33,20.281076
-2.051162,23,20.300706
-2.812224,24,20.320589
-3.736542,59,20.369563
-0.813763,24,20.389573
-1.128561,26,20.410941
-21.399076,277,20.645733
-1.75436,45,20.686178
-1.391866,26,20.709092
-5.032363,65,20.763792
-12.962353,187,20.920517
-2.346113,55,24.203364
-1.4,7,24.208987
-2.676358,32,24.234544
0.045237,41,24.267566
-10.554264,149,24.38333
-1.365626,25,24.404205
-3.973154,64,24.457958
-5.084566,101,24.542166
-1.553103,13,24.553163
-1.940458,13,24.564074
-5.90391,92,24.640845
-2.618831,23,24.665234
-1.067908,9,24.672571
0.057101,31,24.698669
-15.403515,240,24.892085
1.225056,21,24.908238
-8.102926,121,25.002048
-6.891396,91,25.072191
-36.579943,514,25.474336
-2.982458,30,25.497431
-20.059095,273,25.705366
0.3833,16,25.717566
-2.532136,27,25.738307
-0.012023,22,25.755265
-6.072982,67,25.807218
-3.402399,29,25.829502
-1.693544,32,25.854015
-0.117977,19,25.868436
-2.281371,32,25.892668
0.275414,25,25.911727
-5.298548,69,25.963989
-6.549359,82,26.030095
-2.407097,62,26.080312
0.318061,29,26.103815
-2.674839,23,26.122802
-6.110882,79,26.188029
-3.917489,82,26.259725
-17.254012,205,26.427218
-3.871578,64,26.479302
-0.651212,25,26.499526
-0.585002,6,26.504456
-0.476625,12,26.51423
-1.666916,11,26.523185
-1.996382,12,26.533081
-8.300289,137,26.640464
-2.062243,26,26.660462
-11.377409,141,26.769427
-2.221285,26,26.7893
-4.695177,82,26.852697
-2.961954,24,26.871571
-8.399913,103,26.951084
-9.105457,110,27.040715
-0.405594,12,27.049826
-0.954389,13,27.059959
-1.63175,24,27.078219
-2.156077,66,27.128114
-29.698318,467,27.388836
-0.535564,17,27.398418
-9.380613,139,27.477917
-3.225694,45,27.503443
-1.581697,21,27.515604
-30.408033,412,27.82184
-2.452156,37,27.842834
-7.656314,110,27.90769
0.112636,6,27.911357
-8.503485,118,27.981938
-1.846452,43,28.007639
-4.80195,64,28.045315
-3.730383,51,28.075902
-1.737905,36,28.097138
-1.509613,38,28.118876
-10.619579,144,28.234754
-2.869282,63,28.286834
-3.772787,59,28.34141
-12.225179,142,28.4588
-5.298633,119,28.555273
-1.496253,8,28.561497
-4.740196,79,28.622463
-4.635823,54,28.662724
-1.093037,15,28.674261
-2.34073,26,28.694132
-11.079005,187,31.552049
-0.777445,14,31.564518
-5.510895,80,31.635097
-2.93264,27,31.65862
-2.037467,19,31.675075
-8.469572,123,31.782529
-18.124092,249,31.995689
-2.856631,26,32.016252
-0.42774,26,32.03674
-1.592382,10,32.044979
-6.403482,133,32.149403
-1.161148,26,32.169442
-1.714955,46,32.204666
0.142206,23,32.222277
-3.754034,55,32.264752
-1.393079,18,32.277752
-10.009822,172,32.408874
