#{"t_start": 1679148122.7353954, "env_id": null}
r,l,t
-54.056479,657,0.501353
-119.245122,1500,1.614122
-115.862093,1500,2.705028
-67.562501,919,3.374342
-118.06556,1500,4.523028
-87.878924,1188,8.257291
-26.962115,339,8.514534
-47.72634,673,9.022525
-115.843599,1500,10.112453
-63.653625,886,10.759797
-70.078064,930,11.46648
-106.052532,1500,15.576584
-32.174515,443,15.89631
-75.185799,1065,16.668499
-107.716563,1500,17.762254
-48.174068,668,18.279029
-79.29846,1154,19.136463
-50.775957,771,22.300431
-2.630201,31,22.32396
-40.699843,646,22.816467
-20.184576,337,23.065505
-2.188049,25,23.08357
-13.442433,238,23.25641
-21.90889,331,23.499088
-9.951624,142,23.600855
-47.486849,793,24.178335
-17.696155,303,24.407245
-38.403883,660,24.901049
-25.3115,436,25.214827
-3.999595,46,25.248146
-7.671585,123,25.337388
-21.166867,304,25.570135
-4.025595,50,25.606804
-40.231449,683,26.112328
-16.30407,266,26.328149
-43.224778,777,29.338153
-25.709787,442,29.682736
-1.372455,25,29.700969
-5.496459,68,29.750758
-9.289086,152,29.861656
-1.925542,26,29.880506
-1.034098,20,29.894869
0.78398,10,29.902047
-1.262352,5,29.905758
-6.324197,121,29.991174
-8.460652,122,30.07918
-0.834541,41,30.108602
-0.439369,15,30.11943
-9.397516,158,30.245297
-13.394263,214,30.398893
-3.887638,64,30.444308
-4.88588,92,30.511332
-30.286341,446,30.848907
-0.818306,13,30.858739
-1.305157,16,30.870996
-1.379898,14,30.88164
-0.693989,18,30.895395
0.309142,56,30.951478
-5.355815,76,31.009894
-4.518784,76,31.066927
-0.250554,15,31.078161
-9.07685,141,31.182499
-7.734025,176,31.3126
-2.418018,46,31.346691
-4.162263,48,31.382524
-1.342058,25,31.401023
-3.013773,34,31.42638
-3.449358,44,31.458735
-22.429662,365,31.740584
-12.200084,210,31.893333
-13.136845,290,32.116436
-14.791636,314,32.364638
-28.806415,524,32.806765
-8.83003,146,32.928866
-3.619421,41,32.961887
-5.555793,77,33.02292
-19.639771,314,33.262717
-7.714671,211,33.430523
-1.578128,22,33.446588
-17.431703,287,33.658179
-1.750924,29,33.679398
-3.9138,70,33.730749
-4.025796,40,33.761405
-14.848881,274,35.913581
-1.368937,10,35.924281
-1.117163,18,35.942232
-3.46445,64,36.03137
-2.25108,48,36.083849
-5.170378,66,36.150783
-6.890273,119,36.259986
-13.012065,231,36.440073
-2.105881,24,36.458463
-2.922779,61,36.505372
-5.736471,136,36.609295
-22.823934,499,37.008029
-7.139599,126,37.107208
-4.414935,66,37.161277
-1.86111,23,37.180338
-10.752655,201,37.349089
-1.36335,11,37.358348
-1.31159,12,37.368379
-5.166349,78,37.433575
-11.622473,207,37.594914
-2.2,19,37.609084
-3.299994,33,37.633564
-3.494394,58,37.68908
-1.406317,11,37.697198
-1.3,8,37.703063
-5.850502,94,37.772332
-1.555571,13,37.781946
-3.339841,49,37.818372
-2.258495,34,37.843586
-7.285082,123,37.934166
-5.731716,91,38.001788
-2.3,19,38.015946
-8.276395,105,38.094096
-4.87187,104,38.170521
-5.697757,103,38.246341
-3.472269,58,38.288783
-2.176994,21,38.304167
0.176291,9,38.310806
-18.646914,340,38.574452
-5.372316,82,38.637997
-8.509376,160,38.761265
-0.653481,10,38.769597
-5.376086,136,38.882035
-3.877699,54,38.926783
-14.531149,239,39.125019
-4.030019,83,39.191384
-3.762365,64,39.25998
-8.176093,165,39.38797
-7.545993,122,39.478626
-0.639802,16,39.49058
-4.898394,82,39.551329
-2.199935,45,39.584785
-1.629276,15,39.596135
-3.780494,73,39.650045
-1.362777,26,39.669646
-5.747904,106,39.748215
-4.980508,68,39.799076
-3.860882,53,39.838306
-3.142308,45,39.871527
-2.648116,26,39.890898
-0.925433,10,39.898424
-16.241627,271,40.110569
-3.816938,68,40.160409
-0.369375,13,40.169899
-8.72798,166,40.289641
-4.814252,79,40.347603
-0.781904,21,40.363079
-3.505713,56,40.403862
-11.733668,189,40.547345
-0.158801,32,40.572268
-8.472657,145,42.419998
-2.366105,24,42.451224
-3.770259,55,42.545114
-2.116865,40,42.595417
-1.495548,12,42.611181
-1.3,11,42.624347
-4.33494,62,42.703217
-3.957686,117,42.835061
-5.275438,80,42.928941
-4.723584,109,43.0481
-3.186541,36,43.087388
-2.243665,35,43.125539
-0.301335,18,43.143031
-1.418768,63,43.206921
-2.670817,58,43.263497
-1.483678,20,43.281232
-5.089631,72,43.345087
-2.399997,28,43.36833
-2.183987,34,43.396267
-1.572136,28,43.41902
-3.77962,81,43.485922
-2.764277,26,43.50784
-4.914593,109,43.61221
-6.053461,121,43.711273
-10.35262,150,43.833946
-2.788834,28,43.855944
-1.2,8,43.862129
-1.496857,70,43.915622
-4.744779,87,43.98008
-1.235134,22,43.996603
-3.895146,48,44.031656
-1.392988,13,44.04057
-8.986412,186,44.178872
-7.315762,154,44.293032
-8.12314,161,44.425436
-1.108057,24,44.443034
-10.799305,214,44.599527
-3.405267,55,44.639952
-7.209274,126,44.732495
-2.097305,90,44.796102
-3.990839,55,44.836679
-5.93323,83,44.897613
-1.699997,11,44.905825
-1.631823,19,44.919661
-3.413763,43,44.951119
-0.90417,20,44.965753
-2.331674,33,44.990101
-1.481477,19,45.004087
-3.9592,105,45.081048
-2.778965,56,45.134344
-4.340998,105,45.214433
-3.935133,102,45.298064
-3.14498,72,45.357482
-2.78656,50,45.397992
-4.778536,78,45.462428
-0.908952,7,45.468172
-4.256603,69,45.524786
-3.738691,72,45.582287
-1.09397,28,45.60562
-4.729848,67,45.661198
-3.836553,46,45.69948
-5.693222,117,45.795634
-2.977679,37,45.825316
-4.158028,76,45.883681
-2.85459,71,45.94978
0.204116,12,45.959007
-2.199144,19,45.973268
-3.939702,51,46.011688
-3.491336,96,46.083062
-1.915494,38,46.111279
-4.4157,59,46.155694
-4.025369,79,46.214231
-2.425588,44,46.24642
-2.043096,23,46.263359
-4.065941,64,46.313293
-1.832497,14,46.324635
-4.611022,92,46.397047
-2.323077,38,46.427693
-3.499928,52,46.468843
-3.082029,44,46.502921
-1.682858,12,46.512332
-4.691872,83,46.576606
-1.299999,10,46.584401
-0.101571,12,46.593879
-0.846589,21,46.610362
-3.449818,70,46.665022
-2.396036,29,46.698833
-5.465878,129,46.793981
