#{"t_start": 1679181296.841736, "env_id": null}
r,l,t
-2.656128,21,0.0344
-58.017078,723,0.252079
-3.174102,59,0.269509
-32.537753,423,0.437158
-18.712829,327,0.534309
-9.42753,140,0.575592
-12.166065,156,0.621611
-16.779697,236,0.716214
-1.079611,16,0.721016
-4.907099,63,0.739491
-61.293833,849,1.014017
-3.293575,36,1.024715
-3.58396,29,1.033538
-2.306415,43,1.046459
-34.271038,460,1.183089
-6.226141,93,1.21077
-0.181918,32,1.220043
-1.491663,30,1.228913
-23.387187,293,1.326566
-1.473671,19,1.332091
-1.311313,19,1.337451
-3.653722,54,1.353405
-2.158842,19,1.358879
-1.70627,10,1.361923
-2.992041,54,1.377887
-7.771636,78,1.401222
-11.841685,155,1.447717
-1.144778,22,1.454245
-31.966717,411,1.576137
-2.212516,35,1.586427
-1.034965,39,1.597603
-45.809378,564,1.77566
-0.635496,16,1.780331
-1.709732,14,1.784424
-16.483948,218,1.849397
-11.672058,155,1.892524
-2.323297,16,1.897216
-8.570915,125,1.944057
-12.214015,137,1.98487
-6.58089,109,2.017084
-1.77192,10,2.020213
-1.29098,30,2.028964
-0.815521,10,2.03194
-1.085004,19,2.037382
-0.500958,24,2.044477
-0.632314,14,2.048824
-7.322943,76,2.071222
-1.172301,23,2.077901
-1.96085,13,2.081868
-13.479308,183,2.136295
-1.334659,32,2.145478
-2.098875,12,2.149258
-6.695009,82,2.17363
-1.245364,18,2.178944
-17.325954,198,2.257361
-13.358735,184,2.31246
-0.315365,17,2.317453
-24.44187,300,2.406497
-35.950691,448,2.536307
-9.051379,113,2.580614
-5.804795,73,2.602216
0.479758,16,2.60694
-7.519808,116,2.641156
-1.841056,46,2.654733
-5.645117,92,2.681597
-2.534458,28,2.689845
-27.891422,372,2.800047
-56.642854,770,3.039421
-0.624596,18,3.044737
-1.466697,39,3.056241
-1.633784,44,3.069229
-2.025747,29,3.077535
-4.906373,52,3.091764
-3.654638,63,3.108161
-0.229941,24,3.115266
