#{"t_start": 1679168735.4328578, "env_id": null}
r,l,t
-8.932514,138,0.123485
-31.859974,467,0.476488
-14.296805,197,0.62482
-2.401489,58,0.668644
-3.140708,47,0.704074
-4.451944,39,0.733512
-7.189469,111,0.844748
0.396273,8,0.850926
-5.259188,77,0.909175
-2.961509,25,0.927943
-1.227713,30,0.950564
-15.087578,201,1.101676
-2.933248,23,1.118982
-2.701539,36,1.145955
-14.5593,170,1.274113
-23.975743,344,1.533409
-2.030974,26,1.552991
-1.78166,26,1.582778
-3.954978,50,1.620739
-12.974121,147,1.732257
-19.482491,248,1.919096
-40.453261,548,2.336661
-11.528024,115,2.424048
-2.695833,21,2.439847
0.156998,14,2.450393
-6.747396,93,2.520155
-31.301805,398,2.819244
-4.838631,58,2.863265
-1.9509,17,2.876137
-13.5094,188,3.016878
-2.357601,31,3.040165
-0.378236,16,3.052188
-51.742099,691,3.576982
-3.513266,69,3.628956
0.445403,10,3.636506
-23.653407,319,3.880876
-11.054773,175,4.020816
1.193813,22,4.038655
-13.278874,193,4.193301
-0.961923,15,4.205426
-5.173699,64,4.255653
-24.623069,330,4.510615
-6.619641,68,4.565215
-10.495611,142,4.68924
-16.886058,230,7.799586
-0.988676,8,7.805856
-2.173672,42,7.837578
-44.778933,604,8.293477
-1.363194,23,8.310494
-2.096433,14,8.321281
-19.079253,242,8.50874
-1.330788,7,8.513979
-23.385933,307,8.761206
-3.671205,53,8.803656
-13.413056,192,8.957717
-0.755608,12,8.966888
-10.141917,109,9.050081
-7.214285,88,9.116663
-19.127231,227,9.295073
0.965011,16,9.307284
-9.984433,154,9.424
-0.63259,18,9.437446
-24.80525,314,9.674899
-1.936551,29,9.696786
-8.161806,162,9.818992
-0.870501,25,9.837777
-29.030531,401,10.14462
-59.128285,850,10.791183
-5.570249,62,10.837757
-12.97358,172,10.967675
-12.261855,159,11.088109
-21.840091,299,11.314154
-1.519446,19,11.328395
-17.115999,207,11.48888
-2.032473,30,11.511575
-3.187339,64,11.559904
-67.396459,923,12.298719
-17.692949,260,15.94291
-5.915204,102,16.024749
-18.769262,300,16.261291
-3.984676,45,16.296709
-5.345255,54,16.33917
-6.755649,92,16.410568
-2.584326,19,16.42551
-7.923394,135,16.536091
-0.061416,23,16.554414
-47.785589,604,17.028321
-1.234216,20,17.044033
-7.062301,107,17.127142
-5.379886,65,17.177774
-12.374257,168,17.313438
-0.406911,36,17.341486
-10.608952,152,17.460596
-1.707101,16,17.473163
-4.932457,77,17.533406
0.001367,16,17.546046
-3.916065,74,17.603873
-14.950961,231,17.785705
0.48812,18,17.799811
-17.54091,270,18.015455
-3.265045,37,18.044877
-34.082229,448,18.395765
-23.108567,306,18.637005
-0.992913,20,18.653596
-1.204427,33,18.681555
-0.818907,15,18.69402
-10.335675,125,18.797855
-18.042603,233,18.998662
-4.822404,97,19.07668
-8.222603,122,19.172998
-17.133178,232,19.359854
0.497286,13,19.370808
-5.643554,82,19.439595
-18.452172,216,19.619162
-1.461124,24,19.644449
-3.288682,71,19.703406
-21.3773,306,19.955857
-0.962882,8,19.9622
-1.850161,28,19.984289
-1.530892,15,19.996203
-4.066477,64,20.046765
-2.11579,18,20.061
-0.067882,17,20.07428
-5.263531,88,20.143481
0.079708,17,20.156743
-8.642306,104,20.238379
-9.404142,135,20.350419
-7.509074,117,20.46101
-1.834229,20,20.479365
-3.539961,31,20.507301
-1.787339,10,20.516231
-1.263297,28,20.541233
-14.084673,183,20.70429
-2.044975,12,20.715149
-2.239436,33,20.744985
-5.436117,86,20.822042
-4.873742,73,23.880076
-3.593202,40,23.915757
-5.342423,72,23.977384
-9.641206,132,24.08479
-0.154501,33,24.111679
-4.843951,58,24.159305
-7.803529,91,24.233759
-8.507314,106,24.322897
-3.30875,68,24.376709
-12.525979,158,24.501209
-1.392915,13,24.511463
-21.378725,293,24.741624
-17.248213,222,24.916033
-2.625683,41,24.948181
-4.727667,78,25.009068
-4.358965,71,25.064505
