#{"t_start": 1678574748.2436085, "env_id": null}
r,l,t
-1.049995,14,0.048685
-5.692571,100,0.10277
-14.987356,202,0.209493
-1.482959,33,0.226844
-1.047875,25,0.239999
-7.222576,93,0.288962
-4.009118,37,0.308546
-5.372075,97,0.359627
-0.505187,17,0.368713
-1.105976,31,0.385143
-43.273015,541,0.691974
-7.880984,105,0.746804
-4.139924,60,0.778245
-77.130642,1031,1.569254
-34.682905,451,1.919262
-10.420061,146,2.032565
-10.105744,149,2.152714
-0.602011,13,2.162731
-1.402548,8,2.168936
-12.665654,213,2.333658
-1.866556,13,2.343747
-13.733925,184,2.486537
-22.386977,267,2.693928
-11.748365,188,2.843978
-9.690803,131,2.945766
-1.372506,26,2.966056
-1.614649,41,2.997895
-1.351645,6,3.00257
-12.042916,178,3.140928
-6.68913,149,3.256401
-1.442405,22,3.273539
-0.186688,22,3.290535
-19.905502,247,3.483726
-0.949824,19,3.498508
-5.509885,93,3.570852
-21.680214,276,3.789705
-5.028159,55,3.832092
-18.707068,234,4.014995
-2.141763,24,4.033979
-1.703088,30,4.057478
-15.200093,182,4.199304
-13.244657,172,4.333388
-13.642773,200,4.494341
-10.860525,195,7.992727
-8.773705,100,8.072206
-2.607372,20,8.088403
-3.049726,32,8.11388
-1.875106,14,8.12522
-8.343248,127,8.226117
-4.027719,85,8.291905
-2.005181,46,8.327733
-1.271223,35,8.354945
-0.603552,23,8.372885
-8.946294,155,8.493094
-8.861734,91,8.568753
-38.15356,522,8.973921
-2.16042,14,8.984833
-5.286214,59,9.030593
-38.521911,566,9.474513
-7.024235,84,9.539967
-3.061798,36,9.568127
-3.740331,63,9.617033
-5.165812,69,9.670138
-5.243839,59,9.715823
-6.853065,105,9.797292
-6.692821,79,9.858939
-6.649432,74,9.91687
-38.395912,508,10.316074
-1.858971,21,10.332611
-3.850145,57,10.377151
-2.821108,45,10.412246
-1.908517,13,10.42241
-1.910289,24,10.440576
-2.997337,53,10.481844
-14.152745,185,10.625304
-1.515391,25,10.644722
-5.945515,76,10.703917
-1.639248,11,10.712552
-27.090304,422,11.044297
-3.19686,34,11.071069
-2.040629,17,11.084373
-1.178341,11,11.092972
-46.068659,645,11.596246
-1.61073,22,11.613341
-2.518131,42,11.646212
-2.017779,49,11.688961
-12.782113,210,11.853877
0.532493,21,11.870351
-1.351141,11,11.879062
-1.367393,16,11.891555
-1.642329,49,11.929641
-1.990236,14,11.940585
-9.186733,126,12.038925
-9.740917,136,12.145414
-7.786707,91,12.216163
-5.717514,85,12.282866
-4.122848,56,12.326759
0.479799,22,12.343968
-0.495352,18,12.358135
-14.726141,229,12.542325
-2.555037,38,12.572088
-27.472566,346,16.24319
-3.203163,72,16.301023
-14.489148,205,16.465702
-1.944431,27,16.487183
-21.116197,285,16.713221
-22.535908,313,16.955899
-0.804928,13,16.966036
-5.854728,79,17.026808
-3.248761,54,17.068619
-0.769697,17,17.081761
0.110156,19,17.096429
-11.565844,143,17.20707
-1.001361,10,17.214805
-17.710081,261,17.420663
