#{"t_start": 1679150214.411646, "env_id": null}
r,l,t
-121.451629,1500,1.117943
-124.985919,1500,2.202661
-125.585887,1500,3.281358
-121.206017,1500,4.450997
-120.03377,1500,8.364698
-119.009831,1500,9.486491
-116.483248,1500,10.634343
-119.681993,1500,11.855953
-110.843095,1500,15.644108
-107.428698,1500,16.815405
-111.986864,1500,17.973661
-109.70223,1500,19.17585
-104.263229,1500,22.696614
-100.460167,1500,23.882097
-98.236121,1500,25.089416
-99.217429,1500,26.251029
-99.91013,1500,29.783206
-92.515193,1500,30.967692
-3.252874,40,31.015038
-91.569956,1500,32.225282
-78.403991,1252,33.155165
-84.984318,1500,36.332513
-57.817729,1110,37.250828
-81.035516,1500,38.43403
-65.103155,1177,39.330352
-13.986716,244,39.50761
-42.508651,769,40.074514
-76.963964,1500,43.302025
-30.283397,650,43.84405
-0.247204,21,43.861728
-46.359788,937,44.600287
-67.613585,1331,45.573642
-74.441085,1500,46.332204
-9.850675,203,46.435438
-3.103604,48,46.459835
-11.481088,219,46.571267
-37.102761,748,48.116969
-42.69039,1016,48.703861
-11.330022,266,48.8541
-5.519125,105,48.913514
-5.347923,137,48.990167
-17.274146,444,49.247715
-1.756429,94,49.297626
-1.936001,56,49.326394
-4.926862,163,49.410694
-2.289619,71,49.447643
-12.153316,262,49.57952
-40.271941,935,50.126344
-0.850016,50,50.152567
-44.889599,1043,50.700898
-28.396812,622,51.018809
-11.899002,233,51.136919
-24.922183,517,52.798168
-2.095553,61,52.844474
-1.075434,25,52.863128
-17.365195,434,53.191327
-8.300705,252,53.387172
-6.480201,182,53.51955
-7.46918,147,53.629049
-5.693204,169,53.766441
-0.954521,30,53.790609
-15.675529,361,54.101214
-7.49783,143,54.240521
-24.502571,677,54.790881
-17.532052,448,55.218562
-14.585308,381,55.612285
-8.348412,246,55.850483
-7.652603,221,56.060811
-0.947106,27,56.084458
-16.620565,429,56.442332
-8.294888,245,56.645855
-8.5576,270,56.883243
-1.546631,38,56.914117
-1.399402,75,56.975291
-7.556764,211,57.139934
-1.331677,56,57.180707
-0.399274,14,57.190821
-3.262918,83,57.251063
-8.60003,238,57.424008
-3.086778,76,57.482533
-5.60836,141,57.591568
-5.242335,191,57.752065
-2.509437,79,57.812325
-5.787745,144,59.194417
-1.760911,66,59.244578
-4.959651,172,59.374626
-3.968299,106,59.454275
-2.940125,91,59.521183
-11.446525,351,59.800123
-2.965895,76,59.858228
-1.675122,56,59.901673
-8.574396,226,60.076159
-2.008141,58,60.122618
-2.889632,91,60.196083
-4.710445,133,60.300839
-1.699927,17,60.314808
-0.566819,18,60.33007
-1.443658,80,60.395287
-5.870792,228,60.608018
-6.367595,233,60.800987
-0.552526,37,60.832978
-6.849065,215,61.017049
-0.856171,25,61.03774
-0.462525,19,61.053947
-5.887716,210,61.220266
-3.019759,56,61.263592
-9.612795,267,61.481138
-2.428141,51,61.521376
-7.527594,207,61.681046
-4.230134,130,61.787893
-3.101247,94,61.867104
-5.321744,126,61.983077
-4.805377,214,62.199249
-3.266989,68,62.261291
-4.957309,141,62.386918
-4.373949,108,62.483988
-4.499437,122,62.59302
-7.97733,258,62.823408
-3.872149,126,62.930456
-4.167501,156,63.058658
-8.018883,301,63.318451
-4.860398,208,63.480793
-1.164753,51,63.518645
-3.042056,89,63.58757
-0.247263,33,63.613062
-2.38952,76,63.668869
-6.333327,159,63.784622
-4.73935,125,63.887866
-4.145212,138,63.993191
-2.145216,97,64.066897
-7.248261,224,65.554955
-1.884404,40,65.587097
-1.654419,21,65.604217
-1.273948,53,65.646645
-8.278485,198,65.805245
-1.368521,64,65.855386
-5.162226,136,65.976523
-4.585391,145,66.093365
-3.941572,101,66.175267
-2.22242,37,66.204965
-3.189928,123,66.300003
-1.72807,145,66.411654
-6.131964,219,66.581864
-3.941049,119,66.671704
-3.202994,126,66.779897
-2.06225,143,66.890506
-5.596874,143,67.000544
-4.273287,120,67.100516
-1.668837,67,67.159238
-2.84049,161,67.292338
-4.577876,132,67.404967
-2.31867,52,67.448967
-1.103844,37,67.480624
-2.403092,89,67.554932
-2.917538,92,67.649475
-0.380153,9,67.657751
-2.219552,53,67.706145
-5.702357,186,67.865251
-0.241524,22,67.884068
-2.079738,95,67.965138
-5.323263,126,68.070062
-2.055765,64,68.125421
-1.907337,56,68.172208
-1.555095,55,68.215377
-1.427427,49,68.253644
-1.535449,100,68.329798
-1.101555,22,68.346033
-4.058409,137,68.463474
-4.333999,146,68.577976
-3.339979,82,68.646842
-1.903753,63,68.699787
-1.29478,15,68.71259
-6.594087,237,68.92075
-1.243476,35,68.951704
-2.194971,67,69.01107
-1.470188,35,69.0421
-1.299236,14,69.054727
-6.42614,177,69.211106
-10.47773,293,69.482093
-3.513712,186,69.627825
-2.046305,91,69.696737
-1.744841,43,69.730917
-5.677779,147,69.845731
-5.121964,148,69.961536
-1.069017,25,69.981488
-2.211126,72,70.036849
-0.270663,101,70.129222
-4.358026,103,70.204235
-5.117608,176,70.339784
-2.230516,148,70.453722
-3.007615,75,70.513706
-0.623138,28,70.534939
-4.591364,110,71.951349
-1.887093,152,72.067766
-4.195752,128,72.173387
-1.156015,89,72.264054
-1.188029,78,72.330787
-3.0,57,72.379089
-3.681706,100,72.467602
-2.01823,49,72.510427
-1.452869,73,72.574635
-0.94248,41,72.609885
-5.729432,164,72.750387
0.324283,39,72.784401
-2.760118,79,72.849797
-2.671161,66,72.903323
-3.806173,119,72.996259
-8.653202,314,73.243819
-2.480701,106,73.326174
-5.025559,117,73.416582
-6.680025,206,73.576949
-1.82287,29,73.59944
-1.493647,37,73.628437
-2.153424,37,73.656854
-4.674157,131,73.757231
-1.881847,73,73.811724
-2.878541,83,73.890917
-1.502838,37,73.920782
-1.071105,50,73.962524
-2.805767,132,74.077482
-3.292983,119,74.182951
-3.306015,118,74.288172
-2.638233,74,74.355279
-4.537906,129,74.473261
-2.029695,82,74.548139
-2.09857,55,74.598631
-7.371841,225,74.802763
-5.540054,186,74.947147
-2.260208,50,74.984293
-3.74977,104,75.061315
-1.053044,29,75.083988
-2.441522,62,75.131028
-2.330069,67,75.186493
-1.113855,93,75.263803
-3.112304,113,75.361949
-1.898347,54,75.40813
-2.513845,123,75.512746
-4.232659,117,75.627378
-3.511465,119,75.727287
-0.658608,26,75.749476
-1.983396,34,75.778189
0.451135,28,75.802261
-0.435466,67,75.858805
-3.757046,123,75.953524
-4.063016,129,76.050388
-1.659963,69,76.101081
-1.437235,77,76.16063
-5.19808,127,76.259597
-2.480243,54,76.301093
-4.291481,139,76.423112
-2.124237,62,76.471037
-4.966132,166,76.598691
-1.671823,33,76.625842
-2.467721,64,76.682409
-0.817922,67,76.736789
-3.818056,104,76.818334
-4.28456,154,76.941044
-1.917731,75,78.396005
-1.785079,57,78.440599
-1.599469,51,78.479677
-1.494936,58,78.524333
-3.476871,105,78.619689
-1.56055,66,78.67078
-2.107578,82,78.73324
-2.042572,69,78.78791
-2.630486,96,78.862571
-2.408208,104,78.941007
-2.890217,126,79.037373
-1.499993,14,79.048095
-3.208993,119,79.139693
-4.097003,141,79.247633
-2.300616,116,79.336593
-1.171137,92,79.40887
-2.234596,38,79.436505
-0.398305,34,79.461502
-2.763687,104,79.536717
-2.032489,46,79.570004
-2.329962,132,79.665127
-2.372538,61,79.711147
-1.884197,65,79.761393
-1.043404,59,79.806162
-0.931549,45,79.840574
-2.566695,86,79.906975
-1.593159,67,79.962282
-1.096242,51,80.003801
-2.553595,79,80.068566
-6.721943,161,80.226618
-3.689961,127,80.328375
-1.039604,76,80.38929
-2.683833,175,80.52598
-1.021519,46,80.563942
-4.394266,100,80.645044
-1.245952,12,80.654824
-1.067427,42,80.68973
-2.222425,113,80.787172
-1.99281,83,80.858628
-1.074105,48,80.899802
-1.833224,118,81.017152
-2.843653,96,81.099233
-3.985862,146,81.217412
-3.424449,143,81.328447
-0.897715,98,81.408657
-2.236116,94,81.482195
-2.484658,88,81.550314
-2.338918,51,81.590083
-1.160581,25,81.610152
-2.410636,156,81.738215
-3.343046,90,81.817323
-2.862585,96,81.917648
-1.561883,47,81.958847
-1.228415,34,81.988957
-3.755929,97,82.072301
-1.434703,56,82.120083
-2.252568,63,82.171776
-0.922608,51,82.214842
-2.155582,110,82.309035
-3.564351,74,82.373163
-0.770026,53,82.418839
-1.699944,23,82.438648
-0.94325,79,82.502808
-1.386032,47,82.541408
-2.489273,81,82.602669
-3.922219,128,82.709711
-1.430195,48,82.745377
-2.969715,111,82.826701
-0.545896,37,82.853529
0.07485,64,82.899417
-2.19342,74,82.952327
-3.143844,146,83.065736
-1.39576,8,83.073059
-0.661875,36,83.103711
-3.545983,143,83.22617
-1,13,83.23754
-2.962375,102,83.32231
-4.642175,177,84.84697
-1.502904,63,84.90885
-3.072135,106,84.989935
-2.290535,39,85.020054
-1.522704,85,85.084992
-2.765536,116,85.171027
-0.430203,19,85.185696
-0.367226,34,85.210041
0.176752,48,85.246688
-4.36216,173,85.378436
-1.571934,91,85.448159
-1.546693,64,85.497818
-0.623515,25,85.517309
-1.687968,22,85.534594
-0.585692,31,85.558089
-3.881014,138,85.676735
-3.042386,119,85.768276
-4.513563,127,85.860943
-1.021104,51,85.897908
-2.698714,64,85.94433
-2.602083,79,85.999776
-1.598784,16,86.011591
-2.825667,125,86.103665
-1.886722,30,86.126673
-2.826729,91,86.196122
-1.669301,51,86.236295
-1.3,34,86.26372
-3.121953,99,86.343689
-2.097964,120,86.456524
-1.811028,102,86.54024
-3.740551,115,86.63572
-0.299168,64,86.688445
-1.062156,59,86.735935
-1.772254,80,86.802633
-2.258029,47,86.841471
-1.49846,28,86.864156
-2.036799,43,86.897693
-2.990028,63,86.945962
-1.230376,86,87.016815
-0.577016,42,87.051594
-2.403164,119,87.151242
-2.799973,102,87.254022
-4.100595,130,87.370626
-1.98423,93,87.452521
-1.159257,89,87.527171
-1.943045,43,87.564068
-3.434841,82,87.633834
-0.73636,24,87.652456
-1.432967,80,87.714928
-1.170281,105,87.801052
-2.701166,101,87.886109
-3.346711,84,87.961854
-0.336473,94,88.04553
-1.255815,55,88.093631
-1.487774,27,88.131953
-4.694013,157,88.284084
-7.146578,223,88.52147
-2.61154,59,88.58832
-1.163603,43,88.634763
-2.704829,93,88.729982
-0.849374,74,88.797763
-1.049726,36,88.832822
-1.814211,139,88.964734
-2.148839,83,89.042536
-2.391653,56,89.095206
-1.002041,37,89.136987
-2.301034,119,89.24275
-1.888144,81,89.308341
-1.310746,43,89.341867
-2.142684,70,89.396613
-2.88491,101,89.474463
-2.541392,124,89.56758
-2.317007,84,89.629267
-2.129176,56,89.670814
-2.693813,78,89.728194
-1.126345,41,89.758372
-2.265462,60,89.802716
-2.027864,92,89.870201
-0.417057,30,89.892166
-0.821373,66,91.33143
-1.160862,68,91.384065
-3.183778,82,91.446464
-2.040295,84,91.508616
-1.299999,17,91.521237
-0.873383,113,91.603757
-0.726841,51,91.642342
-0.614869,74,91.700028
-1.5,39,91.730032
-4.111972,163,91.856846
-1.118284,54,91.899006
-2.595509,87,91.967264
-1.278604,119,92.075659
-2.661611,89,92.144472
-1.225945,72,92.202641
