#{"t_start": 1679197705.2609036, "env_id": null}
r,l,t
-129.286405,1500,0.461843
-43.129235,483,0.59079
-130.628866,1500,1.022249
-127.933638,1448,1.41887
-99.013723,1115,1.730849
-132.493238,1500,2.136748
-135.468694,1500,2.551047
-102.837549,1185,2.876056
-2.416124,50,2.889757
-133.800435,1500,3.30474
-130.343331,1500,3.781622
-130.522908,1500,4.241718
-133.160636,1500,4.687177
-134.532848,1500,5.121726
-130.304147,1500,5.561203
-127.353899,1500,5.996356
-132.130097,1500,6.438815
-131.272286,1500,6.87389
-131.604404,1500,7.317014
-131.123674,1500,7.752937
-2.070775,12,7.756555
-16.152768,204,7.814792
-112.973672,1247,8.189603
-0.994563,30,8.195264
-131.876031,1475,8.623611
-1.829023,15,8.627926
-130.038407,1500,9.072607
-128.581381,1500,9.504676
-35.364411,395,9.632726
-135.338076,1500,10.063892
-132.537014,1500,10.51404
-129.878945,1500,10.943104
-128.854012,1456,11.38257
-132.577185,1500,11.812462
-59.337504,662,12.014642
-8.791763,111,12.042228
-128.13235,1500,12.484672
-79.634163,870,12.743819
-49.29916,559,12.913999
-129.22637,1500,13.352716
-33.175394,383,13.473768
-103.978328,1197,13.822524
-121.545964,1398,14.233142
-1.849337,23,14.239904
-129.162124,1500,14.873377
-131.429204,1500,16.164668
-131.673122,1500,17.469677
-39.309541,452,17.858422
-132.457655,1500,19.16397
-2.964416,58,19.214775
-133.635267,1500,20.512625
-128.344658,1500,21.810228
-130.367327,1500,23.103903
-132.789986,1500,24.40967
-1.035468,18,24.426184
-129.331287,1500,25.733798
-131.880226,1500,27.045994
-133.37526,1500,28.356045
-131.464052,1500,29.671197
-25.828345,283,29.919193
-2.270926,32,29.946435
-132.671436,1500,31.256119
-61.038263,678,31.846422
-132.472106,1500,33.161778
-1.783875,25,33.183465
-85.485687,986,34.047622
-129.738482,1500,35.358982
-130.529703,1500,36.689659
-37.239819,448,37.077867
-84.270471,958,37.913641
-131.370568,1500,39.223979
-129.935169,1500,40.553154
-128.499415,1500,41.887505
-125.717382,1500,43.214554
-127.991389,1500,44.497667
-125.071559,1500,45.350061
-126.739654,1500,46.264732
-128.398963,1500,47.107185
0.059137,32,47.12446
-127.743117,1500,48.042759
-123.552745,1500,48.890357
-120.402615,1500,49.750304
-99.69193,1209,50.503815
-79.721704,986,51.069803
-121.680962,1500,51.921418
-1.585496,26,51.948511
-119.317652,1500,52.872777
-119.262268,1500,54.095783
-118.405406,1500,55.433573
-124.09893,1500,56.783783
-119.446032,1500,58.124784
-118.978021,1500,59.461318
-116.862887,1500,60.807891
-114.853462,1500,62.149697
-117.05457,1500,63.492211
-4.582563,43,63.529389
-110.565963,1500,64.879704
-102.811129,1339,66.079038
-115.443664,1500,67.412296
-112.465995,1500,68.767169
-16.911677,257,68.995355
-107.442186,1500,70.347762
-114.647598,1500,71.692281
-2.770318,34,71.723246
-33.058043,443,72.12815
-11.019557,165,72.279414
-9.389429,126,72.392252
-36.965133,524,72.865183
-112.761835,1500,74.21875
-110.967018,1500,75.566149
-104.496195,1500,76.919421
-2.375445,45,76.959818
-2.793268,41,76.996096
-105.28834,1460,78.315778
-2.244321,25,78.348083
-7.421399,101,78.438733
-68.135398,892,79.251042
-105.395765,1500,80.606285
-1.170231,34,80.638391
-59.431136,813,81.380139
-107.309741,1500,82.756747
-105.528004,1500,84.111968
-105.227748,1500,85.474936
-70.865922,1086,86.47004
-100.10716,1500,87.843308
-3.050154,28,87.868906
-108.808792,1500,89.235612
-55.748225,852,90.014837
-25.480303,414,90.397795
-75.304236,1061,91.364013
-48.334684,747,92.047207
-1.669076,13,92.058485
-6.565289,79,92.131155
-3.92112,47,92.175653
-69.437839,1042,93.145761
-69.079276,954,94.032777
-103.798522,1500,95.396538
-2.57172,43,95.436633
-19.359658,296,95.727907
-26.601198,322,96.017824
-102.973028,1500,97.4036
-37.917573,572,97.929338
-13.477151,164,98.075458
-2.320104,21,98.093723
-37.253904,483,98.551829
-3.038093,42,98.592218
-46.127832,714,99.243657
-93.136096,1319,100.345798
-34.52962,473,100.622618
-100.083096,1500,101.511199
-3.694989,46,101.540178
-98.498434,1500,102.504846
-38.374621,614,102.874091
-71.424787,1070,103.508877
-73.156643,1114,104.176918
-98.888701,1500,105.126615
-13.541779,212,105.254504
-68.475344,1062,105.894391
-45.720942,685,106.293087
-103.264047,1500,107.61478
-100.616411,1500,109.006269
-61.361958,926,109.861856
-100.639554,1500,111.25507
-95.591373,1500,112.663158
-38.081003,571,113.213176
-57.90227,872,114.030756
-18.876038,346,114.355168
-65.468825,1048,115.336417
0.162848,12,115.34818
-49.761686,743,116.054449
-5.049004,72,116.123129
-63.895234,1004,117.084064
-21.862389,332,117.394221
-11.349434,160,117.571055
-19.506655,315,117.866938
-14.380692,173,118.028099
-5.141378,83,118.107421
-90.452788,1500,119.533815
-23.626267,301,119.813536
-63.489173,1035,120.797763
-2.131061,29,120.825242
