#{"t_start": 1678606871.8232722, "env_id": null}
r,l,t
-116.349646,1500,0.788768
-7.471606,100,0.861856
-116.194302,1500,1.956695
-116.236878,1500,3.036818
-105.93771,1424,3.746257
-110.375189,1500,7.806023
-107.444823,1500,8.91204
-107.833899,1500,10.011244
-106.853998,1500,11.116535
-1.5,8,11.122477
-92.571366,1500,15.042072
-67.8154,1031,15.808572
-20.50613,303,16.028968
-86.091883,1330,17.002816
-42.8901,667,17.491865
-93.066799,1500,18.600282
-35.211975,688,22.44812
-49.064188,944,23.153995
-64.230889,1150,24.005257
-53.214243,1003,24.7372
-12.499341,226,24.901161
-85.251535,1458,25.967002
-13.388998,253,26.154402
-27.433219,552,29.893593
-11.820531,217,30.053834
-24.197634,408,30.363369
-9.589376,161,30.484221
-6.212461,165,30.606345
-1.6982,12,30.615346
-11.603024,238,30.791774
-11.974335,236,30.98165
-1.275765,25,31.000203
-5.295269,108,31.080373
-5.847141,135,31.179769
-22.273361,592,31.614727
0.122787,21,31.629938
-1.473662,15,31.64094
-8.358109,223,31.814322
-21.434721,466,32.151955
-35.827525,699,32.672393
-0.961768,8,32.678398
-5.238061,147,32.7846
-64.40765,1404,33.813616
-41.221722,798,34.398831
-19.765456,452,38.080321
-2.199774,21,38.095831
-0.46671,15,38.106658
-13.847875,348,38.359214
-11.172615,355,38.615298
-7.116135,142,38.733126
-1.232788,32,38.757138
-21.564952,608,39.198528
-5.08993,94,39.266645
-1.1,8,39.272391
-5.060166,141,39.374961
-17.839904,406,39.683711
-8.233649,165,39.803071
-13.038985,288,40.011142
-5.610668,121,40.099253
-0.669729,14,40.109577
-6.508037,113,40.204944
-4.179598,140,40.302442
-20.241528,447,40.626917
-12.804951,317,40.855936
-8.223017,200,41.015609
-1.587273,20,41.029969
-8.958385,213,41.182739
-5.005712,113,41.263902
-1.7,21,41.279048
-4.914758,140,41.380001
-8.596268,257,41.565262
-3.388729,56,41.605567
-3.199999,37,41.632478
-13.452098,293,41.860478
-13.049937,312,42.087115
-12.01805,271,45.575285
-1.103229,13,45.584993
-1.374199,17,45.597204
-1.329567,56,45.637428
-3.700986,57,45.693404
-2.590351,45,45.72593
-0.834839,45,45.75835
-2.214839,40,45.78749
-6.198942,179,45.918078
-3.888545,110,45.999283
-1.279433,29,46.020241
-4.571612,144,46.123768
-5.770453,168,46.244586
-1.141064,29,46.26564
-1.376805,18,46.278569
-2.634622,85,46.340162
-2.907203,55,46.37999
-1.612187,25,46.397953
-5.684122,189,46.548083
-0.72575,17,46.560187
-2.833294,57,46.601703
-7.170026,188,46.737619
-1.238263,31,46.760189
0.157869,21,46.775539
-1.144058,62,46.820291
-2.137367,59,46.862877
-5.895668,198,47.004137
-4.662037,143,47.107147
-2.819412,101,47.194037
-1.147121,38,47.221846
-3.834783,96,47.289968
-0.77533,23,47.306149
-1.80127,68,47.35468
-0.201555,17,47.366768
0.314993,43,47.39796
-1.105047,8,47.403764
-2.836789,57,47.444026
-2.40874,24,47.461327
-4.200481,145,47.564103
-2.274226,197,47.702985
-1.393435,24,47.720101
-1.4,11,47.727826
-1.6,41,47.756544
-3.677596,104,47.82956
-4.054766,83,47.901722
-6.642643,209,48.049981
-5.009748,125,48.139007
-1.760973,61,48.182067
-3.899248,106,48.257235
-2.07436,47,48.290776
-0.640179,11,48.299024
-6.719658,178,48.424916
-2.085932,22,48.440641
-0.484513,16,48.451852
-5.818192,148,48.556647
-1.821652,33,48.580151
-3.710531,130,48.685341
-1.490251,86,48.744827
-1.499998,34,48.768635
-1.599707,24,48.785652
-4.259607,115,48.867032
-8.043662,279,49.063699
-5.647645,161,49.176784
-1.121787,9,49.183354
-0.610208,9,49.189972
-1.495248,29,49.210269
-2.366801,30,49.231573
-2.689802,53,49.268766
-1.477071,39,49.296595
-1.287289,14,49.3205
-0.275108,20,49.334599
-1.782656,32,49.357246
0.924253,38,49.383843
-3.040124,94,49.448301
-1.009128,16,49.459547
-1.5,14,49.469342
-2.168788,110,49.547805
-3.594279,107,49.624175
-1.239956,32,49.646658
-4.193228,124,49.734478
-1,10,49.741464
-5.324469,101,49.813318
-3.178618,63,49.857942
-2.649614,84,49.917274
-0.299532,30,49.93846
-2.452295,55,49.977257
-3.705299,187,53.425486
-1.399572,17,53.437712
-0.336183,10,53.444875
1.11057,65,53.491058
-1.159049,14,53.501157
-1.154217,13,53.510504
0.142605,13,53.519948
-2.546759,49,53.555474
-1.199991,14,53.565413
-1.243249,15,53.576258
-0.73409,35,53.601811
-1.878433,84,53.662505
-1.97026,77,53.717236
-0.971149,49,53.752209
-1,7,53.757153
-0.124479,28,53.77719
-1.689811,37,53.80366
-2.710396,76,53.858367
-1.509643,55,53.897952
-0.635915,35,53.922996
-0.694129,56,53.962913
-1.487872,17,53.975425
-1.090765,62,54.019469
-1.1,10,54.026649
-3.979705,125,54.130573
-1.033432,18,54.143441
-0.950305,23,54.159807
-1.264524,37,54.185959
-1.931467,47,54.219459
-1.545392,62,54.264393
-1.688691,27,54.28421
-0.715776,29,54.305119
-5.990654,214,54.458412
-1.832532,54,54.496993
-1.81263,45,54.529331
-1.48623,33,54.552616
0.681883,92,54.617631
-1.065667,37,54.643844
-3.149363,183,54.773774
-1.766598,39,54.815935
-2.914678,68,54.865344
-1.167026,14,54.875575
-1.238155,25,54.893353
-1.504177,48,54.928148
-4.063916,136,55.026131
-1.168511,23,55.04252
1.175763,17,55.054584
-0.857244,59,55.096426
-0.710711,45,55.128468
-1.653355,49,55.163358
-1.495065,25,55.181052
-0.573741,47,55.214455
-1.063566,38,55.241254
-0.418414,20,55.255407
0.887572,14,55.265309
-6.692577,258,55.447134
-2.429744,70,55.496701
-1.293321,14,55.506591
-2.860483,71,55.570649
-1.498481,17,55.582673
0.790367,20,55.59664
-2.149281,43,55.62643
-2.351996,54,55.663321
-2.784327,102,55.735208
-2.425646,103,55.807462
-1.36601,23,55.823634
1.501413,52,55.859948
-0.846117,17,55.872159
-3.260712,158,55.985022
-0.4412,15,55.995627
-1.496773,38,56.02229
-1.141374,15,56.032949
-2.528859,75,56.086295
-1.7,17,56.098414
-1.2,14,56.108381
-0.915067,31,56.130305
-1.987022,47,56.163384
-3.12381,160,56.290388
-1.713644,26,56.308814
-1.19157,70,56.356643
-3.011867,230,56.517917
-2.064497,57,56.558192
-1.985633,64,56.603183
-1.553593,43,56.633823
-1.402277,48,56.667774
-1.183719,21,56.682667
-1.399423,18,56.695215
-0.650843,39,56.722772
-1.762624,60,56.76502
-2.159532,43,56.795413
0.095068,24,56.812184
-1.499737,18,56.824903
-1.340852,32,56.847316
-0.100343,21,56.862133
-0.782383,12,56.870608
-0.426827,20,56.884762
-0.961355,35,56.909251
-4.754317,178,57.049229
0.117666,41,57.075873
-1.307379,20,57.09044
-1.594142,48,57.124279
-2.788544,44,57.155532
-2.31075,71,57.205509
0.641448,141,57.304192
0.368263,62,57.347865
-1.090655,17,57.359956
-1.473648,26,57.378145
-1.293639,19,57.391723
-2.983828,204,57.534194
-1.314005,80,57.590172
-1.103216,31,57.612194
-1.350918,62,57.655912
-0.619962,72,57.711385
-2.099119,22,57.726991
0.196834,23,57.743306
-1.2,14,57.753169
-0.609973,16,57.764538
-0.644632,40,61.093253
-1.1,13,61.102467
-1.199673,22,61.118041
-1.159584,21,61.133027
0.881891,24,61.150316
-0.581141,14,61.160434
-1.328198,24,61.177472
0.237037,15,61.188286
-1.799999,16,61.200027
0.047565,45,61.232589
-0.487842,5,61.236276
0.154226,20,61.250696
0.10631,56,61.290203
-1.24036,23,61.30652
-2.252106,94,61.373581
-1.136599,23,61.389893
-0.587894,20,61.404158
-0.390906,24,61.42111
-2.706265,130,61.513483
-0.156545,35,61.538468
-2.507863,37,61.565381
-0.863935,25,61.583229
-1,11,61.590997
-1.274907,15,61.601715
-0.019774,16,61.61306
-3.071232,87,61.675413
-0.111172,55,61.729879
-1.3491,24,61.747409
-0.354525,43,61.77819
-1.417132,32,61.801049
-1.154836,57,61.842062
-1.970608,48,61.876282
-2.03111,31,61.898823
0.466877,39,61.926368
-1.088741,14,61.936299
-0.618065,28,61.9565
-0.484884,28,61.976648
-2.720208,95,62.044749
-1.28142,15,62.055498
-0.601805,173,62.179165
-3.069993,67,62.227494
-1.173986,31,62.249695
-1.208431,16,62.26111
-1.499971,31,62.283356
-1.782587,51,62.319768
-0.488142,38,62.347163
-1.3,14,62.357258
-1.03331,24,62.374256
-1.199991,9,62.380777
-2.168776,78,62.451385
-1.75725,39,62.479386
-0.198789,15,62.490236
-0.508299,114,62.572462
-2.318498,55,62.612172
-1.39635,40,62.640899
-1.557763,38,62.668069
-0.886607,60,62.711011
-0.900338,19,62.724649
-1.3,19,62.738235
0.224894,66,62.784653
-1.947465,59,62.826421
-0.978383,28,62.846316
-0.201277,32,62.868866
-0.234386,28,62.888963
-1.219325,37,62.915284
-0.652853,24,62.932174
-1.499623,11,62.939974
-1.248194,13,62.949176
-2.321561,80,63.005943
-0.438146,21,63.020849
-1.732413,71,63.070804
-1.165026,39,63.098278
-0.306362,17,63.110056
-1.237847,19,63.12347
-0.809789,38,63.164078
-0.801917,17,63.176093
-1.827155,28,63.195859
-0.649472,24,63.212914
-1,8,63.218428
-1.949778,41,63.247328
-1.88534,64,63.289918
-1.2,15,63.300684
-2.585884,50,63.33565
-2.632006,82,63.393317
-0.357972,22,63.4088
-1.214036,21,63.423373
-1.499901,48,63.456609
-2.1526,66,63.503166
-2.855871,102,63.574594
-0.766513,51,63.610116
-1.431091,22,63.62557
-1,12,63.633968
-1.61409,35,63.658911
-3.316044,84,63.71845
-0.64645,31,63.740078
-0.791134,18,63.752679
-0.458793,124,63.839177
-0.621703,25,63.861514
-1.696215,64,63.906771
-1.333143,40,63.934814
-1,19,63.947958
-0.869144,28,63.967769
-1.222599,24,63.984622
-0.239303,34,64.006524
-1.027022,71,64.056302
-1.199468,21,64.070944
-1,6,64.075106
-0.95204,56,64.114253
-1.499652,16,64.125679
-1.999917,38,64.152483
-1.785247,38,64.179132
0.806217,38,64.205837
-0.052378,55,64.244607
-0.06144,25,64.262678
-0.931728,45,64.295505
-1.854379,92,64.363017
-2.087148,56,64.404086
-1.471232,20,64.418527
-0.354186,22,64.434565
-0.37712,81,64.493872
-0.660105,34,64.518719
-0.707596,30,64.540519
0.385604,24,64.557997
-3.654078,136,64.662615
-2.144155,66,64.711754
-1.249211,9,64.718517
-1.344394,23,64.735082
-1.46095,17,64.746968
0.290637,29,64.768303
-0.888088,21,64.783518
-1.098392,24,64.800934
0.411638,49,64.836557
-1.1,21,64.851838
-1,15,64.86266
-2.799775,51,64.899546
-1.181666,21,64.914686
0.778641,31,64.937189
-0.790176,51,64.974076
-0.988824,21,64.989359
-1.833901,37,65.016463
-1.348497,25,65.034504
-3.377887,114,65.117819
-2.356669,54,65.157474
-1.29944,16,65.169293
-1.397671,28,65.189307
-1.461935,21,65.204814
-0.753913,13,65.214309
-3.338922,102,65.288476
0.149331,41,65.322761
-0.329512,31,65.345229
-1.492436,20,65.359915
-2.223955,164,65.479021
-0.933318,28,65.499163
-0.782988,12,65.508071
-1.59455,24,68.950688
-0.115864,26,68.970325
0.07207,53,69.010693
-1.710974,107,69.090962
-0.260541,12,69.099854
-0.475978,21,69.115484
-1.741215,50,69.152719
-0.031173,22,69.169347
-1.2,15,69.180413
-0.459744,21,69.196017
-1.064329,14,69.206485
-0.463867,61,69.252222
-1,16,69.263923
-1.783517,31,69.287032
0.328979,84,69.349682
-1.261327,26,69.368796
-0.643105,29,69.390494
-0.951126,17,69.403067
-1.2,8,69.409323
-0.878343,20,69.424127
-1.399655,61,69.469597
-1.397184,133,69.57385
-1.973802,42,69.604965
-1.029543,27,69.625139
-0.001596,8,69.63108
-1.351368,19,69.645603
-2.383059,122,69.737326
-0.902582,33,69.761911
0.838963,37,69.789466
-1.543606,101,69.865071
-1.3,23,69.882037
-1.306981,16,69.894076
-2.22873,94,69.964019
-2.209441,84,70.026486
-1.502167,136,70.127571
-1,6,70.132005
-1.867417,53,70.171483
-1.1,20,70.186423
-1.398426,34,70.212187
-1.099743,15,70.223481
-0.941484,17,70.251138
-0.721593,12,70.260243
-1,13,70.269831
-0.719759,32,70.293552
-1.1,14,70.303927
-1.202613,26,70.323091
-1.274816,18,70.336533
-0.650966,33,70.361045
-1.688972,27,70.381135
-1.696856,26,70.400467
-1.060968,15,70.411695
-0.275138,21,70.427389
-0.167247,15,70.438657
-1.435999,38,70.467077
-1.233721,52,70.50577
-1.10864,32,70.529356
-1.799731,30,70.551671
-1.218935,40,70.581146
-1.864053,106,70.660426
-1.385969,23,70.677474
-0.800019,17,70.689992
-0.050711,16,70.701804
-1.434154,26,70.721208
-0.224529,14,70.731672
-1.111247,33,70.756386
-1.242609,23,70.773338
-0.129244,21,70.788631
-1.2,21,70.80397
0.116105,18,70.817209
-0.425978,28,70.837767
-2.148641,71,70.889965
-2.0671,60,70.933578
-1.099798,11,70.941566
1.137003,99,71.018547
-0.703163,41,71.048413
-1.445418,32,71.071787
-0.799419,11,71.079774
-1.458307,52,71.117966
-1.032721,56,71.159189
-0.702916,33,71.184357
-1.1,12,71.193628
-0.452705,97,71.261093
-1,7,71.264491
-0.436077,15,71.27187
-0.929019,46,71.298726
-0.014172,17,71.311026
-0.878823,32,71.334366
-1.323314,42,71.358631
-1.03934,56,71.38563
-1.240719,49,71.409549
-0.692619,36,71.427178
-1.657191,39,71.446006
-1.553365,42,71.466472
-0.878634,18,71.475287
-1.099928,12,71.481184
-1.39436,31,71.495877
-1.297769,68,71.528416
