#{"t_start": 1678646486.859065, "env_id": null}
r,l,t
-123.716157,1500,1.091531
-119.312998,1500,2.183371
-121.950339,1500,3.276912
-122.905623,1500,4.362314
-116.765804,1500,8.799926
-117.6888,1500,9.884958
-118.408236,1500,10.977983
-116.496735,1500,12.072465
-80.924005,1131,16.237757
-110.684738,1500,17.322772
-108.361593,1500,18.411026
-111.623937,1500,19.502492
-104.315653,1500,23.938658
-98.38963,1500,25.014246
-98.017602,1500,26.007353
-96.273294,1500,26.889273
-90.913591,1500,29.800852
-83.288573,1500,30.58714
-88.241236,1500,31.412829
-86.354321,1500,32.484807
-6.141927,115,32.566174
-81.222818,1500,36.886045
-70.370969,1500,37.954051
-67.060162,1500,38.69536
-42.52937,889,39.284278
-72.657661,1500,40.049526
-37.025544,779,42.451714
-33.367231,861,42.869477
-1.603296,36,42.886669
-40.759423,1145,43.4879
-29.134606,705,43.827823
-12.603064,345,43.991737
-3.356385,54,44.017059
-11.791239,279,44.147467
-23.985072,594,44.435709
-58.856994,1500,45.163286
-5.22355,147,47.260028
-19.508788,600,47.668053
-31.87109,1217,48.514686
-24.299148,807,48.900426
-5.86759,204,48.994694
-26.880403,905,49.425043
-12.297759,414,49.682622
-13.131999,357,49.849682
-12.981241,453,50.07507
-12.507602,349,50.23866
-34.72718,1500,53.520711
-1.292189,17,53.528816
-3.702847,180,53.622886
-1.149493,92,53.665875
-2.706754,163,53.742261
-3.278694,158,53.849278
-1.428024,33,53.873711
-10.177682,439,54.092303
-16.278757,788,54.486275
-7.756413,284,54.694738
-14.394206,625,55.122502
-26.92854,1069,55.868138
-4.800395,153,55.972553
-5.150598,209,56.132641
-2.379606,130,56.224286
-4.275418,95,56.291313
-1.910814,33,56.31475
-3.873512,117,56.396735
-14.874355,667,56.878357
-12.452778,609,60.630774
-0.642172,27,60.649106
-2.432166,113,60.726484
-5.747632,398,61.0115
-10.180367,498,61.348439
-5.456168,312,61.574935
-4.00504,198,61.709746
-1.098195,19,61.722597
-1.508704,43,61.75154
-2.899568,124,61.835858
-4.372143,241,61.996609
-1.763495,63,62.039646
-5.010596,282,62.245383
-3.548067,210,62.388497
-8.845894,330,62.61419
-4.140882,187,62.740757
-0.407243,52,62.776187
