#{"t_start": 1679186826.9938443, "env_id": null}
r,l,t
-118.828882,1355,0.409903
-79.31947,922,0.681188
-2.659919,48,0.693601
-3.450621,57,0.708537
-5.035205,72,0.727093
-66.456516,754,0.948405
-4.5113,59,0.963706
-125.973907,1500,1.384274
-130.922591,1500,1.798483
-84.63617,978,2.065668
-6.063658,84,2.087494
-27.195849,325,2.173593
-131.57701,1500,2.587949
-131.86617,1500,2.995868
-80.298134,908,3.244064
-87.956844,1006,3.518445
-99.350542,1122,3.820591
-131.1654,1500,4.229304
-100.508537,1168,4.540403
-53.25376,607,4.692894
-1.230279,17,4.697317
-123.838899,1454,5.142325
-131.948172,1500,5.603069
-132.132426,1500,6.037595
-128.457979,1500,6.459447
-130.865139,1500,6.895517
-130.076522,1500,7.317109
-130.766166,1500,7.748178
-1.623509,14,7.752095
-1.153287,30,7.760001
-127.492075,1500,8.183861
-131.793591,1500,8.616672
-3.276928,51,8.630818
-127.638879,1500,9.058729
-3.168731,35,9.06811
-115.855004,1331,9.449989
-4.647671,54,9.465189
-131.725265,1500,9.891125
-133.138448,1500,10.33241
-74.62152,856,10.580382
-131.711668,1500,11.00979
-127.924576,1500,11.445122
-32.466565,377,11.552527
-96.151008,1111,11.872726
-126.952515,1500,12.306534
-4.228493,78,12.327645
-132.611427,1500,12.759734
-6.61369,65,12.776105
-27.523485,327,12.878946
-33.497267,386,12.988688
-130.997778,1500,13.430005
-1.353611,22,13.436535
-130.922912,1500,13.897599
-134.937088,1500,14.457332
-2.237189,43,14.491332
-7.287568,88,14.567416
-134.812801,1500,15.878271
-130.054367,1500,17.190807
-2.550747,24,17.210778
-45.688623,518,17.652489
-5.214485,69,17.713567
-91.180815,1027,18.611414
-1.712122,34,18.638662
-62.042847,692,19.256853
-121.518367,1407,20.490275
-4.55793,42,20.527942
-128.657565,1500,21.836365
-46.35334,502,22.278123
-128.584113,1500,23.596499
-1.294757,23,23.616551
-2.304602,20,23.634089
-2.839593,26,23.655533
-4.05965,45,23.696888
-128.976781,1500,25.016972
-128.662122,1500,26.332533
-51.654716,605,26.867546
-125.526537,1500,28.179482
-124.967301,1500,29.505797
-125.218341,1500,30.821151
-130.535949,1500,32.150251
-123.805919,1500,33.465693
-1.011261,30,33.490038
-125.482635,1500,34.828824
-45.107947,536,35.29758
-126.30913,1500,36.632878
-29.967731,397,36.981809
-121.008588,1500,38.323472
-123.642431,1500,39.656641
-2.172148,31,39.682424
-1.743581,33,39.713266
-120.359501,1500,41.053996
-119.67311,1500,42.391622
-126.603704,1500,43.731052
-1.273952,28,43.755629
-1.818786,33,43.783112
-4.475517,47,43.825088
-0.912131,30,43.851709
-116.590528,1500,45.197363
-63.528105,774,45.889003
-93.847188,1141,46.906352
-118.526709,1500,48.25225
-14.087708,203,48.433415
-63.562058,821,49.174845
-11.3403,172,49.326591
-1.433378,47,49.367726
-2.323857,26,49.389886
-116.541625,1500,50.754013
-118.280353,1500,51.625617
-0.358346,17,51.635031
-117.078714,1455,52.468535
-5.716384,58,52.501259
-2.400985,38,52.521008
-58.614757,735,53.055297
-1.544559,32,53.093483
-1.754063,35,53.124309
-116.10931,1500,54.474472
-119.281366,1500,55.838542
-120.124719,1500,57.191861
-83.683864,1144,58.21497
-70.703263,905,59.035511
-90.051716,1176,60.090783
-71.256892,927,60.929138
-3.331234,44,60.968353
-2.249857,17,60.982891
-21.734163,295,61.261766
-55.645077,755,61.940089
