#{"t_start": 1678658768.1577423, "env_id": null}
r,l,t
-0.522677,15,0.055189
-130.873487,1500,1.218753
-90.744853,1041,2.016467
-6.786584,76,2.075043
-133.830937,1500,3.23031
-125.874414,1500,4.385263
-2.830065,23,4.403176
-128.386016,1500,8.965359
-131.525891,1500,9.852251
-1.126161,25,9.871176
-51.196193,613,10.339765
-55.148697,630,10.816295
-26.704087,361,11.095929
-29.818463,333,11.349236
-131.764936,1500,12.499349
-126.84666,1500,17.052283
-124.473004,1500,18.185367
-109.808097,1329,19.191978
-121.386645,1460,20.309732
-55.849534,660,24.159374
-4.332156,50,24.195853
-39.922184,479,24.549271
-2.314438,43,24.580836
-108.207778,1334,25.555871
-122.375858,1500,26.659319
-0.711928,26,26.678568
-2.660059,30,26.705335
-15.021225,201,26.85275
-43.281548,535,27.246843
-3.767365,62,27.292909
-2.741554,21,27.308817
-85.659186,1110,28.131912
-96.616872,1226,32.396553
-18.348487,280,32.601278
-51.07757,649,33.076321
-54.66835,697,33.580253
-73.414726,900,34.242302
-63.184933,837,34.861436
-1.448029,32,34.885405
-1.74469,37,34.912418
-1.732918,26,34.931886
-76.788892,983,35.657428
-23.798863,316,35.889775
-44.709154,570,36.31427
-48.223433,651,40.137856
-92.051897,1266,41.065422
-10.671774,136,41.165082
-31.579275,455,41.500783
-5.521805,96,41.5715
-9.872874,128,41.665206
-18.42057,247,41.846115
-16.122774,207,41.996421
-40.332414,520,42.382753
-26.854751,362,42.648858
-13.8304,181,42.779508
-76.249052,1004,43.521286
-23.538623,320,43.760947
-96.737244,1303,48.055685
-7.839872,104,48.132173
-6.184053,148,48.23959
-3.512031,64,48.285063
-2.799413,45,48.318143
-15.727539,224,48.481117
-35.063458,520,48.86589
-14.165655,236,49.035658
-24.797792,378,49.315989
-14.122227,207,49.466743
-18.248253,262,49.659084
-48.998099,693,50.170499
-0.414267,30,50.193063
-9.861177,130,50.288314
-13.722675,214,50.445197
-49.652398,687,50.951297
-17.918015,277,51.153605
-54.346255,758,51.697908
-34.344225,528,52.083599
-10.258962,142,55.517288
-25.195582,394,55.804481
-4.995104,64,55.852215
-36.950247,570,56.278573
-11.193327,170,56.404243
-23.599177,404,56.699332
-4.55366,72,56.751601
-13.47829,182,56.883057
-15.728759,203,57.036052
-3.869419,68,57.085902
-4.743474,58,57.128722
-18.017544,243,57.30582
-2.679385,40,57.335213
-10.634015,138,57.436373
-4.678164,59,57.479383
-15.523727,240,57.652183
-18.341107,287,57.865875
-4.29608,55,57.906091
-1.480245,18,57.9194
-1.722993,33,57.943673
-8.225708,122,58.032801
-30.075308,473,58.375821
-21.749542,312,58.618364
-2.027356,23,58.635323
-6.447715,117,58.721326
-1.706472,26,58.740076
-9.412766,153,58.851695
-11.399578,180,58.981728
-3.208367,37,59.008632
0.677101,21,59.023979
-17.764603,268,59.224337
-17.327315,294,59.439467
-52.353486,814,63.398905
-8.246676,122,63.491681
-2.555705,36,63.51916
-4.027324,77,63.57822
-15.561236,245,63.762514
-11.466172,153,63.877823
-19.41374,301,64.113839
-9.260014,128,64.209657
-10.266368,136,64.312206
-9.627118,168,64.438364
-9.505366,128,64.534954
-7.038956,118,64.623267
-2.127338,83,64.686099
-5.417424,110,64.766156
-4.949339,73,64.825975
-10.521773,206,64.979938
-10.497129,183,65.117523
-17.299392,321,65.357761
-15.442119,197,65.504018
-8.615097,142,65.615566
-3.630219,36,65.643032
-9.871705,160,65.763765
-5.130693,93,65.833543
-23.811317,357,66.103204
-5.754944,85,66.167568
-2.335665,43,66.200327
-14.816804,185,66.344081
-10.780317,153,66.461597
-5.109562,55,66.503394
1.165018,24,66.521598
-10.897225,151,66.636889
-11.313208,156,66.756389
-15.207838,267,66.957837
-19.653811,365,67.240382
-0.925189,28,67.261927
-3.621319,55,67.304567
-11.442139,172,67.434998
-13.692288,197,67.585255
-9.381659,171,67.715563
-9.982697,173,67.850777
-11.290505,222,68.01962
-2.252792,24,68.037724
-6.605481,93,71.577843
-5.831314,111,71.662674
-23.252294,378,71.947714
-4.021386,83,72.009654
-10.080089,144,72.121911
-1.472114,25,72.141131
-10.139371,148,72.253921
-8.067318,163,72.377845
-7.823038,106,72.457965
-26.624012,468,72.807664
-8.68067,133,72.913218
-5.034719,95,72.984189
-4.667424,81,73.045533
-7.181747,113,73.130357
-20.356471,305,73.359633
-10.822305,170,73.487654
-7.564675,121,73.58116
-20.645787,389,73.874699
-25.333292,517,74.26377
-7.601036,139,74.372965
-1.660102,28,74.394067
-1.044908,14,74.404637
-6.569584,104,74.483226
-9.980386,143,74.590948
-9.33971,200,74.741667
-1.768655,27,74.762223
-4.175223,71,74.816229
-18.429217,288,75.033242
-1.890547,15,75.044514
-4.111693,60,75.093881
-16.144633,255,75.286913
-14.850897,232,75.462908
-4.215179,47,75.499369
-11.358243,176,75.63309
-6.28491,87,75.698206
-8.285228,157,75.817302
-2.188013,35,75.844383
-9.688984,150,75.963849
-0.931986,16,75.976224
-5.898553,124,76.070867
-4.883534,90,76.139073
-2.73223,37,76.16739
-4.685656,97,79.705541
-4.549191,83,79.768106
-6.716921,190,79.911284
-2.823965,57,79.953739
-2.040132,36,79.981354
-12.606581,328,80.230886
-2.252981,40,80.261612
-2.738231,61,80.308755
-10.190956,159,80.42807
-5.012211,87,80.494401
-7.852516,122,80.586462
-9.404412,189,80.728356
-1.498827,20,80.74382
-7.937068,152,80.861518
-2.728005,97,80.933976
-0.53193,28,80.954919
-5.602578,163,81.077308
-10.571426,220,81.243535
-6.99686,169,81.370825
-0.906131,35,81.398569
-3.063229,71,81.452046
-1.75638,45,81.48605
-1.759685,20,81.501214
-10.981314,176,81.639398
-0.936621,37,81.667223
-0.172683,14,81.677736
-0.685313,32,81.701769
-5.252815,78,81.760082
-4.006626,74,81.815353
-2.468028,76,81.87254
-6.517596,182,82.010212
-7.32823,118,82.099127
-6.445669,93,82.169572
-2.983528,35,82.196025
-1.968045,40,82.226162
-0.427747,31,82.249771
-5.706739,88,82.316574
-2.716391,31,82.340335
-1.500737,18,82.353436
-5.511985,145,82.468228
-3.727709,76,82.526338
-3.689848,54,82.567256
-1.110374,17,82.580367
-9.476011,170,82.707963
-3.484634,70,82.76079
-1.899976,18,82.774311
-0.409924,75,82.83052
-1.813616,30,82.853561
-2.393912,24,82.872096
-2.599989,25,82.891446
-6.853045,87,82.957135
-0.165423,53,82.997399
-7.098173,144,83.106038
-5.582602,128,83.205623
-13.591761,252,83.395127
-2.035883,41,83.426276
-4.078615,106,83.507838
-13.258259,297,83.732362
-9.844031,188,83.874434
-10.066578,194,84.026439
-5.921607,92,84.09635
-0.669962,31,84.120878
-9.928395,183,84.260038
-1.810836,30,84.282779
-4.794518,93,87.819216
-2.781987,44,87.852715
-2.28609,46,87.887339
-1.372011,33,87.912044
-0.893718,6,87.916519
-5.461268,117,88.004016
-5.623946,103,88.081318
-0.74703,22,88.097606
-2.528794,31,88.124656
-6.392529,109,88.206306
-4.675164,140,88.310392
-2.472108,31,88.333427
-0.901741,26,88.352933
-1.133483,73,88.407578
0.870504,32,88.431724
-3.219834,64,88.479861
-3.72647,61,88.526008
-0.015218,28,88.54725
-4.19847,93,88.617192
-3.080448,86,88.681581
-3.574207,94,88.752022
-5.396937,122,88.84409
-3.685188,74,88.904881
-8.743105,166,89.031428
-1.515353,17,89.044648
-5.9089,92,89.114503
-4.408511,96,89.187267
-5.646879,174,89.317704
-3.62022,68,89.370535
-2.226513,45,89.405283
-3.339514,61,89.451344
-7.613237,151,89.566549
-2.843602,61,89.612306
-5.624777,156,89.732631
-8.006863,155,89.849692
-1.405925,24,89.867945
-0.458582,14,89.879048
-3.766809,84,89.942165
-7.403902,129,90.039672
-2.359914,51,90.077489
