#{"t_start": 1679174357.357846, "env_id": null}
r,l,t
-125.215135,1500,1.32332
-2.297615,23,1.340597
-130.20893,1500,2.483875
-129.522475,1500,3.581143
-129.527388,1500,4.731892
-132.152857,1500,8.456395
-24.755943,286,8.66537
-132.163011,1500,9.77578
-130.192393,1500,10.522355
-129.725395,1500,12.892345
-119.91077,1383,14.321903
-123.992114,1500,15.513716
-125.923086,1500,16.71455
-125.930451,1500,17.959674
-125.200777,1500,19.906921
-122.298559,1500,21.395896
-21.588805,260,21.731144
-41.325616,513,22.194022
-9.245388,131,22.310599
-124.561414,1500,23.527066
-2.968106,38,23.556849
-122.087984,1500,26.087955
-31.634675,387,26.409601
-118.508829,1500,27.857678
-117.498828,1500,29.634217
-9.073271,104,29.717031
-1.318004,20,29.732861
-114.673097,1397,30.825722
-0.498961,16,30.837864
-74.935897,995,33.03267
-0.879166,28,33.060951
-44.841766,588,33.609816
-90.018211,1154,34.576099
-15.576075,223,34.782653
-11.529114,171,34.942335
-85.141836,1114,36.088251
-113.384979,1500,37.453258
-13.708982,164,37.581224
-2.196306,38,37.620471
-87.290559,1114,39.873646
-98.228307,1357,41.053993
-17.489343,238,41.254876
-25.89644,356,41.583444
-60.423194,835,42.304671
-13.61121,193,42.506774
-13.306457,166,42.672482
-36.56327,516,43.036444
-1.248301,22,43.049781
-4.561918,62,43.086871
-2.307652,28,43.102791
-25.691737,369,43.331306
-3.190849,51,43.361384
-22.700094,315,43.547797
-28.326631,395,43.789435
-0.488356,21,43.801988
-3.783298,38,43.824897
-2.673729,38,43.847383
-16.558598,224,43.981291
-65.95341,937,45.550915
-2.467632,24,45.569257
-2.308451,26,45.589049
-20.42364,274,45.797539
-7.065029,87,45.864349
-2.914437,39,45.894059
-64.046941,868,46.629036
-2.161452,29,46.656673
-75.67257,1071,47.678851
-2.060731,29,47.705275
-14.624464,214,47.896835
-1.569351,35,47.952475
-33.569407,467,48.322335
-16.933218,248,48.506039
-55.88353,789,49.154311
-41.692475,557,49.603794
-25.769449,371,49.933385
-38.588956,556,50.469202
-16.977893,227,52.688695
-12.211286,162,52.811119
-14.487089,218,52.97452
-5.999764,91,53.040184
-18.086213,257,53.232959
-16.809566,213,53.454801
-8.783403,104,53.551572
-35.591949,453,53.956733
-6.702569,102,54.036473
-20.879197,250,54.260947
-12.199277,201,54.442028
-9.081354,145,54.574978
0.167157,13,54.586975
-20.12676,287,54.838775
-4.848832,85,54.909091
-29.260047,459,55.293461
-35.812044,500,55.684131
-5.642015,74,55.731527
-3.419918,72,55.786749
-9.447486,124,55.905008
-15.709601,201,56.073352
-7.458822,123,56.177138
-1.673546,39,56.210318
-7.676978,96,56.291233
-11.644511,170,56.433857
-22.359259,358,56.7763
-3.579284,46,56.818604
-6.595303,96,56.908192
-1.600255,16,56.923149
-10.820012,155,57.070702
-8.227165,116,57.185977
-5.243147,109,57.289168
-27.641747,391,57.657179
-1.050985,18,57.676071
-7.205633,125,57.828293
-4.319955,94,57.920491
-0.751544,26,57.94776
-1.844877,31,57.980522
-0.393606,22,58.004638
-12.605402,170,60.246388
-2.841432,36,60.276356
-15.139247,250,60.475654
-18.604197,260,60.688528
-3.400129,41,60.752721
-0.048264,20,60.768766
-6.963345,98,60.84486
-2.233143,30,60.868283
-2.477083,23,60.886295
-15.018522,212,61.050769
-13.388206,168,61.173397
-9.104276,120,61.271485
-13.546817,183,61.434525
-5.764461,95,61.518285
-0.228532,18,61.535052
-3.231559,44,61.611681
-5.456498,74,61.678173
-9.066591,146,61.807173
-7.181891,101,61.895461
-3.230775,47,61.939635
-5.651821,118,62.033892
-7.119176,95,62.1154
-4.114292,70,62.1744
0.025717,19,62.191196
-11.872122,148,62.316619
-7.844389,112,62.410544
-22.844209,343,62.710892
-1.655474,14,62.721763
-16.78806,224,62.883941
-14.421218,208,63.044126
-18.794764,276,63.292606
-5.470091,65,63.346226
-10.266315,123,63.447414
-8.984341,134,63.560766
-2.355351,39,63.593548
-1.550093,28,63.617521
-8.454132,140,63.743564
-7.395627,122,63.852643
-3.173132,43,63.889215
-6.495224,98,63.973467
-8.339656,120,64.075828
-0.819554,23,64.097075
-8.566055,141,64.265894
-3.778708,55,64.315787
-1.854798,40,64.35074
-25.470734,354,64.652538
-1.315451,24,64.674158
-24.278313,350,64.981244
-1.892511,32,65.010103
-8.938222,117,65.151608
-4.211618,56,65.19194
-25.337813,364,67.681872
-20.793543,275,67.898603
-5.528635,76,67.956898
-5.969574,81,68.019675
-11.004307,144,68.157038
-6.190267,76,68.220801
-0.861253,27,68.24364
-26.195676,401,68.589581
-2.68638,29,68.615559
-32.983331,484,69.051739
-1.061539,15,69.063512
-11.433488,163,69.190099
-2.761399,44,69.224378
-5.477878,103,69.304337
-6.180142,110,69.389327
-4.189421,56,69.433071
-10.194372,133,69.535545
-6.43688,107,69.618036
-17.97704,228,69.814722
-10.908654,167,69.943064
-12.668196,163,70.069752
-12.554865,185,70.211523
-5.607503,90,70.280367
-1.701514,22,70.297508
-13.972242,187,70.443913
-3.348234,64,70.496529
-2.291453,37,70.526771
-1.911541,51,70.596147
-1.652435,30,70.621028
-6.018639,83,70.689586
-24.820612,325,70.976137
-11.673002,189,71.155385
-2.838796,45,71.198943
