#{"t_start": 1679150214.391156, "env_id": null}
r,l,t
-122.102528,1500,1.144891
-123.434901,1500,2.255107
-122.802337,1500,3.353217
-121.796493,1500,4.558239
-119.765398,1500,8.525921
-117.980878,1500,9.688603
-118.309056,1500,10.85377
-118.634392,1500,12.10781
-114.40605,1500,15.860503
-110.107265,1500,17.072495
-111.846942,1500,18.246899
-112.096946,1500,19.46051
-106.485425,1500,22.80479
-106.777871,1500,24.000571
-102.121774,1500,25.201384
-102.188351,1500,26.369322
-93.466546,1500,29.790531
-93.964207,1500,30.995895
-94.097474,1500,32.225767
-97.57756,1500,33.352979
-90.458019,1500,36.743152
-81.308621,1500,37.954713
-82.518167,1500,39.121998
-84.074215,1500,40.238451
-83.017331,1500,43.669947
-76.755737,1500,44.855768
-76.520075,1500,46.023865
-77.45912,1500,47.214641
-71.107416,1500,50.338953
-65.725954,1500,51.514093
-68.359329,1500,52.714261
-66.817026,1500,53.884695
-63.773149,1500,57.027079
-29.694001,696,57.568393
-4.235012,143,57.680849
-52.795101,1500,58.845527
-56.878739,1500,60.00361
-39.543567,1073,60.913119
-31.705826,797,61.566366
-12.008968,376,63.619812
-1.92967,43,63.652585
-1.105692,40,63.682642
-3.532788,75,63.738468
0.172792,27,63.758258
-35.70806,1093,64.621982
-33.900652,1073,65.442791
-25.00968,710,66.030262
-49.767867,1500,67.233128
-19.680123,610,67.755329
-24.679053,842,70.127622
-22.745117,827,70.782797
-1.550697,36,70.812052
-23.91785,1067,71.633894
-13.469774,503,72.029015
-4.523644,147,72.144061
-4.451817,102,72.23197
-33.163477,1327,73.330531
0.754151,18,73.344784
-8.798765,326,73.59981
-3.594236,107,73.69727
-12.274047,604,74.1881
-0.641946,20,74.207008
-4.656596,222,74.407855
-4.281349,134,74.544241
-17.343144,738,76.722272
-7.236828,375,77.025805
-3.378104,83,77.089464
-0.518368,23,77.10725
-1.447129,75,77.167598
-2.099998,47,77.204885
-1.830158,36,77.233579
-1.72044,92,77.305606
-0.200908,26,77.325677
-2.126329,102,77.404212
-5.823572,281,77.627699
-8.49727,297,77.886672
-8.823786,365,78.185192
-1.233405,42,78.218083
-6.030888,191,78.367258
-0.835663,53,78.408707
-0.74228,43,78.442168
-1.999283,51,78.481349
-9.347849,324,78.744944
-6.454461,206,78.907538
-1.096925,48,78.945305
-2.055941,126,79.042818
-8.922799,435,79.39054
-2.921189,256,79.577975
-1.839013,50,79.61444
-6.108722,218,79.779008
-2.293393,118,79.869815
-4.56235,198,80.029556
-2.199158,106,80.130639
-2.142816,124,80.23244
-0.443657,24,80.252322
-1.735724,55,80.297643
-3.667577,197,80.453707
-3.364117,149,80.574756
-2.906248,156,80.702667
-1.930332,56,80.751378
-6.564753,262,80.991176
-1.262879,46,81.032174
-8.418824,342,81.313772
-4.429103,178,81.458942
-2.187858,36,81.487191
-6.342743,337,83.393012
-5.019919,181,83.5403
-1.3,23,83.559195
-3.341984,233,83.742942
-1.386462,43,83.775995
-0.391267,12,83.785439
-2.627303,103,83.869959
-6.378917,242,84.069644
-1.091931,11,84.07873
-1.32343,56,84.12249
-0.756887,65,84.172385
-1.895914,40,84.215074
-2.391926,93,84.287379
-6.510759,281,84.49911
-5.524268,274,84.709789
-3.11485,100,84.78698
-1.825084,100,84.863219
-3.899542,121,84.957273
-0.744179,186,85.11418
-1.293946,24,85.132073
-0.343717,101,85.206613
-1.021621,25,85.226075
-1.088176,92,85.296816
-2.821496,168,85.426629
-1.769895,33,85.451956
-2.349908,164,85.578142
-3.519581,106,85.659111
-3.6339,118,85.750121
-1.251436,15,85.775855
-2.274861,66,85.825022
-1.336321,99,85.896812
-1.275782,31,85.91925
-2.558762,114,86.003092
-1.61937,130,86.097752
-6.935613,324,86.351117
-1.403607,23,86.370584
-2.42474,54,86.414577
-1.199992,21,86.431776
-4.245273,163,86.57864
-1.798419,41,86.611607
-0.068608,103,86.695041
-3.141548,159,86.824051
-0.623244,42,86.857521
-1.359483,19,86.872712
-1.6,50,86.911497
-2.275566,108,86.997069
-3.53826,108,87.086222
-1.056959,44,87.122995
-1.289144,17,87.136872
-1.442205,125,87.241509
-2.215496,55,87.289183
-5.00081,198,87.478559
-3.235128,118,87.576322
-2.489871,120,87.674165
-4.049256,134,87.779962
-1.143447,42,87.814578
-2.774,129,87.921059
-3.903024,270,89.955841
-1.129669,79,90.027126
-1.451611,48,90.063905
-0.68219,46,90.100666
-1.196442,12,90.11023
-0.643991,44,90.145791
-0.567059,28,90.16871
-2.25608,109,90.256423
-1.655275,100,90.337116
-3.71015,204,90.502025
-2.705901,124,90.601131
-1.602018,65,90.651802
-1.690796,81,90.714108
-1.382493,42,90.744623
-0.960941,34,90.76967
-0.888714,56,90.810668
-2.417578,74,90.879142
-2.406335,116,90.968587
-0.895892,27,90.989633
-2.176432,80,91.052173
-1.946617,109,91.138685
0.432221,47,91.175762
-2.695094,150,91.291686
-0.653547,13,91.301868
-1.799769,54,91.343415
-1.532572,81,91.405136
-1.609764,80,91.464625
-2.192365,163,91.582815
-2.81593,135,91.698116
-0.361847,69,91.751167
-1.8694,106,91.832482
-0.295216,19,91.847263
-0.511673,33,91.873008
-1.891332,59,91.918782
-2.882282,87,91.985904
-1.551813,46,92.021379
-0.9894,77,92.080465
-1.155466,65,92.130319
-1.427216,132,92.233758
-3.683067,113,92.320678
-2.315807,79,92.396928
-1.402857,69,92.449449
-1.491152,33,92.475225
-0.222728,57,92.518717
-1.5,28,92.54048
-1.499697,44,92.574059
-1.295761,27,92.59638
-1.848293,47,92.63285
-2.056754,126,92.730647
-2.830371,98,92.807338
-2.704488,172,92.941563
-2.287831,74,92.998036
-1.654634,55,93.040548
-2.618452,151,93.154589
-0.491524,40,93.200011
-1.793043,44,93.233803
-1.887835,102,93.313454
-3.08564,101,93.391317
-0.441639,67,93.444733
-2.792218,86,93.514404
-0.851652,86,93.584787
-0.641148,29,93.60817
-1.399568,51,93.650327
-1.1,35,93.678982
-2.516347,98,93.765585
-1.215187,149,93.892633
-1.164854,80,93.961154
-1.33832,119,94.081185
-1.2,15,94.094845
-3.254299,131,94.204863
-3.167398,81,94.270947
-0.34261,30,94.297059
-1.598136,27,94.321877
-1.947945,76,94.394011
-0.64277,61,94.447531
-1.596865,32,94.475583
-1.669986,76,94.541256
-4.101855,157,94.678064
-2.070597,98,94.765082
-1.128557,115,94.866248
0.084426,156,96.531765
-2.193927,52,96.572513
-3.310372,152,96.693387
-1.499999,30,96.717688
-0.247137,95,96.794094
0.248385,31,96.819355
-0.662201,121,96.916089
-1.697894,36,96.945448
-1.343569,38,96.976146
-1.208193,43,97.009475
-1.653308,104,97.087662
-1.734545,75,97.144832
0.036463,81,97.206804
-0.48278,41,97.252408
-0.300562,16,97.264739
-0.81393,31,97.289319
-2.992623,95,97.362374
0.030197,30,97.385465
-1.396595,50,97.423928
-0.982036,33,97.449456
-1.301181,38,97.478552
-0.465626,52,97.518871
-0.022719,66,97.570596
-2.20231,72,97.627265
-0.800597,35,97.654275
-1.798418,113,97.740326
-1.1,14,97.75046
-2.236977,68,97.800417
-1.493404,103,97.873691
-3.772173,141,97.977597
-1.499908,25,98.010659
-1.924632,41,98.042534
-0.489328,46,98.080347
0.430996,60,98.129936
-1.7,39,98.16137
-1.669251,65,98.214235
-1.307959,55,98.25813
-0.45753,45,98.295156
-3.06831,86,98.366003
-1.796834,43,98.400679
-0.608908,41,98.434058
-1.770832,73,98.490945
-3.309109,110,98.575062
-0.345349,72,98.630301
-2.807002,121,98.717981
-1.714672,169,98.854836
-1.588936,44,98.886759
-0.569663,38,98.914042
-0.528857,30,98.93596
-1.846593,72,98.989061
-1.949863,61,99.035641
-0.958208,34,99.062601
-2.269573,129,99.167195
-1.181241,34,99.194768
-2.588806,108,99.283072
-1.927003,54,99.327545
-1.364052,40,99.359531
0.358402,56,99.404746
-2.052314,125,99.504927
-3.253948,203,99.684681
-0.786213,150,99.802056
-1.06863,56,99.845969
-2.147062,62,99.896477
-2.36535,61,99.947164
-1.539723,28,99.969879
1.560444,49,100.009736
-0.973442,45,100.046376
-1.645417,74,100.105962
-1.610606,78,100.171906
-2.02192,78,100.23741
-1.285475,68,100.293015
